multiband,delta,theta,alpha,beta,lgamma,hgamma
0.21100699192449457,0.1595419772437494,0.2039100715557305,0.19951132189926268,0.14295754704952068,0.07505069235263806,0.035266923442559106
0.27656191110071393,0.1934045424880544,0.26833411818549113,0.18863456615239016,0.24749538565538443,0.16088448997192017,0.024152010691486536
0.31055845295799445,0.22970580509387784,0.2857248122680689,0.21956585343299906,0.29916448082147695,0.2625285649154264,0.009031928800511402
0.3616809339593545,0.23479491903652894,0.316743860546266,0.2332359883439934,0.34523689801726176,0.3185087496664025,0.014496534130595373
0.04219175213756454,-0.0020673562363613396,0.027928690506777154,0.02465432269711898,0.03544080183054388,0.0021209609779444527,-0.002188763677774652
0.1380290041355412,0.017689564041663663,0.059645276851434725,0.08739980391801161,0.08399712229827094,-0.001859443753684742,0.007420241128777261
0.10509945564319301,0.01476147524489535,0.09225367547877561,0.08759100022675037,0.07641298284322617,0.005105573285573817,0.002138401312598348
0.12398651592067622,0.020907474210259513,0.04364213727213495,0.09071138929237832,0.08949925391140967,-0.00010186944043844015,0.007227695058701578
0.1853450226281722,0.002778955290988039,0.07201245736851425,0.08754367092801907,0.15289142874483008,0.02874632879133221,0.026295121319516723
0.12043523675912793,0.004870250030651779,0.013438002940004856,0.04957915134070312,0.04060645076658098,-0.002154747300349369,-0.002210507338290979
0.17330753462665704,-0.0025118780983504063,0.06099180773395607,0.0508149928074324,0.1287696661158274,0.014333120315217607,0.0016745367398058875
0.13849019694796372,0.0035309160814677165,0.014450517513784011,0.017391245429617452,0.038749167443196786,0.07157477001441126,0.05316384609075109
0.21352862256049354,0.02140452512990576,0.149209341862778,0.11004301732385047,0.1677851259801394,0.025966943786218555,0.00944581349423479
0.12472331713705054,0.037237692029868596,0.05157211688049357,0.040844434762761006,0.08732234840683017,0.018933142284912274,0.006036674110690421
0.23756275761225454,0.057791541966969895,0.10569365584985535,0.06788800432495634,0.20391609122471877,0.042470293753118726,0.035542753892743195
0.23074229457143025,0.0808416704224596,-0.001196907166742367,0.041453116497150444,0.02348935328128221,0.014148192236156487,0.020367248431402696
0.15630639094465093,0.06253447753842578,0.0015560173449798986,-0.0001643312439725264,0.047127904830670975,0.007425422180206254,0.01724875312525831
0.1666182866607926,0.0005494988180521077,-0.002451831176743857,-0.0024003837900155034,0.06704899867574465,0.023692192034509008,0.03192218141672987
0.17297939669770934,0.0743928619430736,-0.0018098941925976941,0.0005658896125355639,0.04162043918796565,-0.0011577160786115925,0.005678707286130735
0.17864764414146161,0.024574027343896465,0.02493150547016032,-0.002049310615888089,0.02039169107137906,0.007738874043231814,0.01439589110345918
0.17604691728501165,0.045711468072966,0.016380101045515683,-0.002458634402084048,0.02185349465810349,0.010116299200169432,0.020125838336289892
0.21935783957446797,0.002789778510708718,0.004417872173087312,-0.0018579313844955259,0.07157613018095987,0.020937554456766594,0.026755684019386328
0.25906591501111065,0.0842797702774487,-0.0010565030824289945,-5.92254257614222e-06,0.07665176182417377,0.005948070613029044,0.01635625740209945
0.23093829818375966,-0.000663519388700573,0.06247168556614091,0.056455405050378715,0.13998784607747716,0.0785197940788609,0.07623901833294922
0.1519092405125051,0.017236112354229727,0.0601370905599814,0.030821874799295212,-0.002507905095876062,0.010455768378389907,-0.0007510255044551606
0.07502906179342317,0.011874477100030756,0.0022292738891628305,-0.001768355054361015,0.0076449286931793425,-0.002476467357090506,-0.0025077362322192265
0.18049735340437434,-0.002516672883479565,0.021879520738949276,0.11754688443799222,0.08632968712452804,0.007944358483783387,-0.0009119600355695923
0.15167378856087,0.0001479644741581021,0.10525180242877863,0.11836529882821534,0.11484481180162143,0.016982529133375723,0.006791527340503034
0.11034798446685379,0.00704817184573403,-0.0023029980012103657,0.04177655261522839,0.061896951798957156,0.02795798928827209,-0.002173104833796957
0.17557343157711436,0.0882714134215612,0.17720584444799636,0.16475036978239121,0.13438809206004743,0.01388032435872888,0.04126814720529348
0.25399701056859747,0.14095857269066092,0.24769707521644324,0.18680417600077426,0.2116654093643533,0.14159441089637792,0.024069221294934162
0.1416464041393255,0.01601668562436087,0.09933063061365122,0.1257749941852362,0.1257889824400812,0.11908889909798004,0.00379642501560995
0.13054921080610138,0.010451122729163709,0.0758009946369077,-0.0025168579467151897,0.01565521050660379,0.0010813432897206487,-0.0016485246370321338
0.07335367869502052,0.009691704820621982,-1.2331620245387143e-05,0.03621119480470225,0.012337268513141875,0.012621706366554464,0.011505912809054886
0.18383838964336396,0.0889872614673628,0.10046003143673155,0.03510345717467345,0.00030149357550501854,0.001584730474062157,0.001974855973770895
0.034325462319773514,0.007582236184523139,-0.0003861238761211361,-0.002102113698506436,0.02496668632647181,0.00028444320698728376,0.0008025448687077885
0.18010795009691127,0.05786762149526892,0.0680640772375889,0.05192947969917916,0.031149721531117613,0.006832745740849133,0.011708142452955372
0.08083714982358636,-0.0018961635382448438,0.04659869762041058,0.058296434878727044,0.03211682917429448,0.045630753175877725,0.033381830138409785
0.1890945075723991,0.003995235076101333,0.06127675842955116,0.1352257303340365,0.025425337184107444,0.05663494628102328,0.04338803702127414
0.1482021695756225,0.011113317903022057,0.08197524208715046,0.11920237945986045,0.05049143911907239,-0.0006705299408000798,-0.0016324626640646933
0.27374377380275905,0.030701491536707093,0.14486661539524648,0.08439050459261566,0.18814268593318206,0.10558758900039422,0.09322594321213185
0.1574597803943879,-0.0022524330279929394,0.11662109110298113,0.13121562433193268,0.12272756951733299,0.017581690081634793,0.011879934081741816
0.07335357498364992,0.030610943687599868,0.05005531983510658,0.02081007514211697,-0.0024642421733418463,0.006496508880812879,0.0014639485826405396
0.06871589839738668,0.011526001941715047,0.04306970629175666,0.05942799428016021,-0.0022226557630986576,0.017625909637332904,0.008672463002905362
0.13325902389743627,0.0009962661977475085,0.052296551437920225,0.03337251453922652,0.018184304318190958,0.04712469741251324,0.05525580387157436
0.1958951829643083,0.08930444710944485,0.12115601820335153,0.06343822574630953,0.18329126439259869,0.02327340240991449,0.00555576406462277
0.06767926002678215,0.023240261144616303,0.02698769284929914,0.02253321215577897,0.0483442593040907,0.027127938564951548,0.014346983649566769
0.07579763291578179,0.020336024820475807,0.015022033351028918,-0.0016030088423060196,0.007837955187131151,0.0008227311653503655,0.0017431015176716524
0.14663189589471082,0.06864678276283587,0.06519502252313725,0.02603668212715682,0.07281379707962277,-0.0023863494826792397,0.002330500197795571
0.12306035602599752,0.0459457471020025,0.05087044467736834,0.015179960640388845,0.05430599482289333,-0.0023957249944031034,-0.001990013237578081
0.12556298356201756,0.08377076697515096,0.09084681367882419,0.06552438128530902,0.09432802968809217,0.011413503401742187,-0.0017913157603970387
0.11514798562048545,0.023338422665167724,0.046001598288690326,0.024759136834734408,0.1012386268225991,-0.0010699458029233,-0.0006166089146841802
0.06415333719207961,0.007661376793526298,0.004509359468928831,0.0007600052034200111,0.01832055813489175,0.00019832285180465536,-0.0019261322879413623
0.20722370344880214,0.038942575406125224,0.10473188235871211,0.10902704448994105,0.1846892808563808,0.051414586615306734,0.03344396490846002
0.1816800898943992,-0.0009744264195772345,-0.002454447885662736,0.02877807262528509,0.09705680281007134,0.012487631734277471,0.025387422702502938
0.09136187981093302,-0.002047852826883023,0.0005123347250113319,0.001665892601927399,0.05325760806895441,0.00017047073365861198,-0.0013680636024016035
0.12000644477897981,-0.002464226128331859,-0.0006267468570908541,-0.0018389355151047226,0.03486251639776927,0.03227090639812191,0.027099349428044817
0.09239375583440468,-0.0011081728255650791,-0.002514788881560648,0.010973285401723376,0.041861309643718814,-0.0021418242316315617,0.0012540221670093166
0.19475929215462506,0.005859659662178718,0.0019941650620990403,0.07399722525113428,0.10880383195155807,0.01055876524121524,0.006311681743984332
0.08472528617546204,0.0032830649374445686,0.02011614301642617,0.01756165259115805,0.06803567165395641,0.01092210127252613,0.008343003205569577
0.1127838788549832,-0.000156942615952671,-0.00040478086278583625,-0.0013786191231266454,0.05629664651791455,-0.0005923973208572519,-0.0007084477307406356
0.03384942850909778,0.010488402616092407,0.003013345976882076,0.016581555522942493,0.006699355496480375,-0.001249194912328555,-0.0018675798740539484
0.15410886535064572,0.10915541945827634,0.1306346333939814,0.10471911977315274,0.1555728568831174,0.07295508092093883,0.0425739419985125
0.24244749412770294,0.1767511757719099,0.20728003614557666,0.1830981417017029,0.21972523761428708,0.07315764011475534,0.08093545473566865
0.09676833014621433,0.022963694227807308,0.03326429636385719,0.01359133302557114,0.08410794546314271,-0.000325680095424552,0.0013329820567729023
0.06186212703908689,0.011021843555172217,0.019157626983609344,0.02865284670479762,-0.0021870560674170925,0.049087460376082914,0.04193041128526054
0.09554417051300124,0.047752777521422374,0.06891399719291191,0.009068088966220023,0.08518727740041387,0.01827303159403859,0.001807210329833664
0.07088919221208712,0.047385376182265904,0.037577254354488,0.018916381184632014,-0.002431124065826795,0.006154524657408955,-7.576290301036792e-05
0.06856153966661738,0.0387368984920603,0.03132038608732912,0.014430660774717663,9.348516733342915e-05,-0.001998716192498584,-0.0023987447312960875
0.09123091098945946,0.03058541244970292,0.029037117739624918,0.005510854202624427,0.04014324154580884,-0.0008702344990274558,-0.0010031294685284298
0.0793930159598758,0.027313006399049766,0.04394445827626614,0.0295170483749706,0.00044585447664469147,-0.0024467603475482047,-0.0020122968754936466
0.15310572441933923,0.03233780326545943,0.02514869943069098,0.0703189640429982,0.034947230116157635,0.02842837150729971,0.03275439263661839
0.05357199555869452,0.04158552120629211,0.03035634116436814,0.022244758111454987,0.006326339243767687,0.006907273265801761,0.0016462397991631184
0.0654081759772206,0.003558034284764866,0.06270240437810926,0.0530568787963136,0.011916647653665513,0.02723727063622372,0.016582057683010576
0.12438558744252604,0.004044831681823902,0.03584359761769651,0.07089730094309266,0.06450686808166961,0.013615462288273705,0.012673141013354372
0.1306634527082935,0.0055613924073855125,0.07016233510896885,0.07236235183273532,0.05441013718319232,0.025500638208292625,0.018033023841593
0.08568778097238217,-0.0024931389893345646,0.06400490383557123,0.036746520987849585,0.030133813513869123,0.04218411009542433,0.02465985267799342
0.12064294982879842,0.008124174444624765,0.09492871789754043,0.07988140795360177,0.11622294582118398,0.01860788475890429,0.008877298142270784
0.026932980637434434,0.016203953075467403,0.035866323078950546,0.024401494994737316,0.023441902916749746,-0.0022830588996274326,0.00023623854102139408
0.3034392382811415,0.15472857598019352,0.19871146371390414,0.10479347959697782,0.24128883258577682,0.0049559320009374686,0.07103890626091136
0.027352966654813016,0.012132563234114824,5.51195226697887e-05,-0.002492757158173209,-0.002502728325427972,0.0011158092829408606,0.0004688573819636721
0.024073661742190833,0.01628815298518249,0.006676162250177753,-0.0003160140954567847,-0.0002681534719159995,-0.0020449511437625745,-0.002218120189711792
0.0880737226091366,0.053224938541098665,0.0002704344211413856,-0.0019208391753597898,0.0058708625261071345,0.011734525070469126,0.008195651547518334
0.08334156991359232,0.02443602722203042,-0.002243928338109491,0.0014789284726525187,-0.0025042424406986896,0.009191563513579859,0.0003261919458648066
0.03582550328669254,0.0332411908430611,0.0231965386271068,-0.0009193104582982947,-0.0008871656359268343,0.006602585904831648,0.0038400870119760233
0.1395327934591768,-0.0022858447366831403,0.03855990131969833,0.06794302119301443,0.10689549595823167,0.013147367454622083,0.009261323006257483
0.0990000387050296,0.019281881718176463,0.029091456940614102,0.02819754729128343,0.0004008767530991886,-0.000761784924509179,0.0028217952566057525
0.08765367625478526,0.026974773210369785,0.012338725622306312,-0.0025056023531391247,0.013788455307369385,0.01759347316979465,0.017987012826583215
0.07817309402434047,0.0407722357157041,0.04101740523676167,0.031854488791434266,0.022625995512005947,0.03004313887755239,0.018620176513571063
0.2203834153202714,0.09332515312531764,0.06511286699890662,0.05018709250242104,0.08465703380655554,0.0039252108390576135,0.0076537372315343966
0.13936475640966772,0.008286913879709257,0.007823919779159305,0.049531030794092046,0.05355889291013516,0.07210014510967899,0.05660410195413401
0.1336202937021198,0.020500065225272368,0.04285420087428027,0.03405031451049101,-0.00015794162387083865,-0.002518455282201737,0.008306747875163722
0.10343872109242147,0.02507088287406556,0.034229966507403065,-0.002480629070110263,-0.0022522069628150287,0.00479846958286434,0.016213586624951315
0.10463587006439978,0.03829116783419195,0.023059308865586492,0.04505841558282142,0.028734326186065084,0.051320254035007284,0.034071723587346225
0.23978411585059645,0.026443727812903606,0.07197423373657452,0.11067309254985547,0.03965568224500948,0.02329825955366438,0.030407146123860307
0.08236170654324015,-0.0016642565985951485,0.008415360588874599,0.03759441254564877,0.0036927621242140996,0.013239402920043442,0.024674859383021386
0.06335795079778606,0.020869484351336953,0.0428620294049995,0.04759034362364534,0.0106502084809178,0.008427094628352227,0.0010365037036756952
0.0995407814558873,0.00806087739772332,0.04169546467811036,0.06902906224761463,0.016700097718600704,0.0031564855439669692,-0.0023337513962833345
0.018796816127311988,0.017214305329186774,0.0038075812222587713,0.005811743960858706,0.012946658421790103,-0.0024982968416695783,-0.001998110996283886
0.17305017532717293,-0.0011664128423873876,0.029695708900039364,0.00951108617537988,0.023034270811109203,0.0546112432281628,0.0843973064411252
0.09170642957954123,0.032363353818848806,0.011126772126462292,0.01100079621535055,-0.0017332889812018415,-0.002516039948020632,-0.002452580578240049
0.0766213694523088,0.022857978480088414,0.03550709216845682,0.0267758762353425,0.00028318291790585537,0.006434998519481039,-0.00034516067104606307
0.11226210518943658,0.01966084011395175,0.03372627900104641,0.024733877101168922,0.0028351033017626204,0.0019910956903507193,0.015520306668586503
0.011612050161716847,0.008476440518858874,-0.002171939434355563,0.0005861318196419552,0.003032546053668428,0.0065829228410350105,0.007967398653634272
0.1061968791124217,0.025486522270220413,0.06259912689122504,0.06118643423297676,0.026088346986255617,-0.001883737538322272,0.00014511340809642004
0.12429416706827301,0.010031783123870097,0.05171975453792377,0.057632678630365475,0.02763756225592806,0.0043841031550326814,0.019180189423422256
0.03042962105949687,0.021611844568134253,0.01020410223410173,0.004238782116887552,0.0011796085632964637,-0.0019359764409092595,-0.0021238229018958332
0.10650623666860581,0.0024848614897221566,0.0037179645571038256,-0.0007662131059134047,0.023931712522766824,0.030561831080681445,0.008157794424373921
0.11056181259262188,0.04602925378984679,0.036498879821223795,0.04886281287584582,0.01663538850925428,0.06282926027294933,0.09160583423916502
0.17673996958746008,0.08481694784809368,0.10337681780115993,0.08121062125846912,0.05230354305548468,0.07795009975800082,0.11516329264787994
0.06917615071201688,0.0033563244046657115,-0.002514465846784386,-0.0016979564278025716,0.006495433125214944,0.051066976425206745,0.0418173259954806
0.12551480090376765,0.06032294667472837,0.014437371034675794,0.054012450856001926,0.0002604334233189398,0.05876935418686524,0.08415012860054705
0.16706715579916154,0.08573861405034822,0.05891105169774058,0.07521813315827941,0.04613272572175864,0.05650198709786225,0.14247015393247153
0.07250113993138474,0.0039670986070297065,-0.002303640105618676,-0.0024329653557564335,0.005244864744113342,0.03307743871408808,0.03085855704742202
0.09525545061051677,-0.002504168216483693,0.011018576217164067,0.004130447809271298,0.03350291302589414,0.094770137217285,0.03373293432092972
0.08464382094834177,0.00021575850496891036,-0.001749995720790709,-0.0018072709720728941,0.008424734910332465,0.0737849295605687,0.059786318827777074
0.07324771320548396,-0.0025187961348021037,0.02442611274680906,0.032170851354335284,0.03140415731441548,0.04693267065913753,0.022935117352173795
0.08772561406509038,0.025413829010313194,0.009910162062666816,0.011236113678343096,0.00660778654558325,0.025787187762247754,0.07637661287503617
0.14658769517592052,0.014728792062019491,0.03874810512417115,0.05470880803992151,0.002012297431920662,0.038504660357392306,0.09697463587738175
0.30068390752725727,-0.0017219752904238383,0.2583775327050637,0.2254787202525005,0.1924153180001965,0.0022989308397696195,0.015990015453344997
0.29398938682766174,-0.002517246831478692,0.22128204926823802,0.22524676019253043,0.19245771608594653,0.0342705576393002,0.0498147851585099
0.33733472979437806,0.2398080315520903,0.29126962952186075,0.2715262713802863,0.3268697542048191,-0.001669040373090569,0.030833533183563078
0.5262487432253119,0.35328358573598806,0.36964828573665875,0.31173434594898786,0.4445239259028364,0.00634703182502705,0.03347406893938665
0.306121097904013,0.15413125132846484,0.24605461191357503,0.2833266939039446,0.2707777451162545,0.036277780644198065,0.0596263684930427
0.49364019536858506,0.31240130406372113,0.3777460438855026,0.3094190098981494,0.4173579884125881,0.0040984399643769764,0.04611297365043254
0.33012551732293993,-0.001279560543459235,0.2545619871077208,0.26947842406579137,0.24936183699152636,0.03682280999855625,0.07322515810196328
0.6338136057120172,0.35774401420738544,0.485809502452065,0.36488483091917456,0.504378031737226,0.1206143133002131,0.018426639754061114
0.38075385396841055,0.2710204295969706,0.29328877139170606,0.23323367811946538,0.332038506942293,-0.0021833888488862474,0.02960802702840626
0.6170918202658747,0.32167461461286806,0.4161127792260463,0.33184372459607436,0.49000425364100775,0.07121487044688746,0.02077329670409378
0.4510097354588418,0.30883180140584965,0.38004949530921894,0.302067038543832,0.3929006213182754,-0.0023001168530651928,0.0557194124716518
0.3150900983721735,0.18023462238329413,0.2732338126824735,0.2224765664861703,0.3085870603062675,0.006352056186066712,0.048346761965309404
0.46021246960663464,0.21320105521830335,0.19988194492570754,0.15906538558207806,0.2873468071047254,0.1667787082647938,-0.0016156422698361261
0.2786836595449098,0.02655179316293521,0.21415656846565567,0.21872150541094226,0.2186390791663736,0.033244008957138194,0.06493363777103434
0.6484778029420195,0.503900818232768,0.507332416895745,0.45038841772220306,0.5759359200871478,0.25207746326390346,0.01755044761074087
0.27584908722042145,0.1773130108474532,0.18377173191735896,0.19732515509270943,0.2531011152470678,-0.0017305708835730904,0.024305721439799144
