predictedFC_regional,empiricalFC
0.13250197288665622,0.16044508928152657
0.15667990575301372,0.16598141274726852
0.1342404536729508,0.1337669411125255
0.1483640690200406,0.18692045721059994
0.14257278661584383,0.13760307632794067
0.1346150316188336,0.14136178475818809
0.1439546630653775,0.1546444303272927
0.13824984225954856,0.1361725163561156
0.15107927599933627,0.11733298663826959
0.15406025539917617,0.11999436270264839
0.1614511676319566,0.1373769012170404
0.13636403833597252,0.12456144902048649
0.17081865177766506,0.24802610468902944
0.18949393118007749,0.3259312022759765
0.19806303656670216,0.23254664666644986
0.23018721947586274,0.25658522977757603
0.20923977855859716,0.2737649628025676
0.17252633951371546,0.1721142478512209
0.19190355651002194,0.2257161282043165
0.1606943917814825,0.16813811693298025
0.19131801296512985,0.1675570745585064
0.17538791488215208,0.24642373981103022
0.15949628064343088,0.18355787758974845
0.18930675715110717,0.22125423519484744
0.1957855925854959,0.21807148067468965
0.20589301616936,0.23372170958961938
0.20368269664314842,0.14845428756045506
0.1944121942057397,0.1473754919863591
0.1770092359078925,0.12102575609302338
0.1314786785876978,0.19069228820784015
0.11803461961033468,0.1518029439131276
0.13382410522292987,0.15146056471643293
0.1255490829170071,0.14675879855156584
0.13638825955632417,0.16524512334491562
0.1321191745533513,0.23619529182374244
0.18631500992650546,0.14619198523458385
0.1939178427049934,0.1344765812459054
0.16495273350165393,0.15068181791404
0.18470734663948826,0.10384504831134193
0.20292240383610594,0.2069533033024195
0.1506529978454495,0.1266174717316539
0.16856898795899009,0.1228946946772392
0.12949369210974362,0.11149998424860333
0.16635203365043136,0.11583592088346294
0.13149268420127908,0.11009374378978262
0.14256368053151908,0.08024226831117515
0.12686798422117454,0.09141082475437162
0.13783376474328526,0.12229462185456218
0.14586096816720848,0.1129805218225035
0.10046161771397602,0.12864832735836546
0.1351914602936938,0.12781888358053492
0.11301663435902472,0.14669035261046928
0.11973406602217333,0.1488621624809151
0.11719847173997296,0.1441594927913163
0.17795949784123102,0.16909819469774467
0.193774635647939,0.1467740986421628
0.13942003889708215,0.10030332082476208
0.11920684952227296,0.02053002222533562
0.11686155578897356,0.0781171781926374
0.0984846062022737,0.051273948389437225
0.12540482619208357,0.038328680831188344
0.08065770645730896,0.0836013549502451
0.15659865869122397,0.12526798815522233
0.15683369919396095,0.05965661200583115
0.16804035814994317,0.10816288980280449
0.16526119665931222,0.07529120897652528
0.1688173025168876,0.16373333761274864
0.13830701328192244,0.12450471955998926
0.14019426211156377,0.10188027886489728
0.17704453156958233,0.08185104241465808
0.21563167652452692,0.14946002253041848
0.16669130164548512,0.06778890372611013
0.1644101245723431,0.06179194658273088
0.19018065832995895,0.11414757784313088
0.20621355104004258,0.07248034995445635
0.18129481837981007,0.13711623783902216
0.1742232483677317,0.14155199474918387
0.0833563149186212,0.056172772152937964
0.09300448446533928,0.08600453288365684
0.1088292173059691,0.13424561182509417
0.10093125787984941,0.06892604918656511
0.11314911752561911,0.10384460989668587
0.11323950072173658,0.10765501592872526
0.12336882143687529,0.20498558238961848
0.12018212205374211,0.1313368464407231
0.09247721095688352,0.10831033498751505
0.1165443959950782,0.06239520239324243
0.21785753903427899,0.08970562707203976
0.17531582375668595,0.15759802180926166
0.12683096596191637,0.06724351418535492
0.11416672547871917,0.03209204469423127
0.12836324944336616,0.09478570712969733
0.13411810000223345,0.10721832929826942
0.15228710514882327,0.0946979440328086
0.16009710949561592,0.07173077260419239
0.1490429944976295,0.17058451222739793
0.14443939869310093,0.17194780428668496
0.1759138823256508,0.12918259484374353
0.16726998961729067,0.15732483280957185
0.15158806153721183,0.1679216990990431
0.16764801967318815,0.18840450554917923
0.18965248957390057,0.1642114792105065
0.2031671330473514,0.21833584792321686
0.20306374366379165,0.19819768861786258
0.21552708237036872,0.20885614871059702
0.20109980028962987,0.11649465341656944
0.19376545296663597,0.13008611024697578
0.18946990133416264,0.08890005477533865
0.18584849336309178,0.032082198163190925
0.12482213551069889,0.10193959845561681
0.09944000717430815,0.12834334476291961
0.08939218311907335,0.1273176832747608
0.11303384154586431,0.09615596990403819
0.11502835123957675,0.12057465301094439
0.09326260465867181,0.08644384653634758
0.12897539678059186,0.14104041802480372
0.08191107930317179,0.08535850516437342
0.103150037031155,0.08276865412096553
0.12950386597296698,0.10691407998784158
0.08238806827405476,0.110462611664711
0.12697422656667398,0.09022306589515612
0.09566671604077046,0.11665396969367994
0.08696027020254435,0.11908667471280389
0.11530710939053193,0.09446964055812605
0.11533304107289168,0.1351526526175234
0.12693141106153366,0.09934558180125733
0.1413884352855331,0.0895497858993266
0.11727187485119708,0.10802659822713928
0.11328767279596538,0.1421573805742944
0.15056059936920543,0.10092162146504143
0.1347462732325189,0.10828248461130048
0.13551816601491004,0.0729307858714093
0.12142715016737753,0.10235864202773869
0.15771308331809497,0.09930241322018454
0.18571418003148327,0.17611671812473748
0.1826828439742032,0.09750590789292381
0.145887383860156,0.039997706263497974
0.2071346425992673,0.07760067738566138
0.19803959857906575,0.11980997909412268
0.15797038303034494,0.08894473486566734
0.1403706692751284,0.08362890537887877
0.11425024012675587,0.05727041393925726
0.1951381000647614,0.10258435706577915
0.17121045856328285,0.18131650270738647
0.16956456228311906,0.2516515884295606
0.15675054853012735,0.20014433982544255
0.19062183563103322,0.2971061193917252
0.18938219511968757,0.31481093118722636
0.18310861205928972,0.2751958242744812
0.17154058111222362,0.27897328549320427
0.17463663595846765,0.1013227874544851
0.17019020651816974,0.2298182565142807
0.18817259265484643,0.3195027384630728
0.1824911613994244,0.2522284917335022
0.14439195754900486,0.20314803473091142
0.17432463654779748,0.19350290850589902
0.16261252572734874,0.11522936699145014
0.17351779005869233,0.16686407562746408
0.1464713343455247,0.20980037207107566
0.17619217654315292,0.2657885059194266
0.1703364143967534,0.12037834131643325
0.18155540860859387,0.2405076121209345
0.15903937370077742,0.20366509634806296
0.16945752424865293,0.2174098719851039
0.1533694432420268,0.16481999653679627
0.1826233023622124,0.313069898589367
0.17274441782733713,0.2246145851498127
0.17153759443583505,0.22219935829115794
0.19090797997640566,0.19582074104847508
0.18884279990563238,0.261193517369494
0.20906868413680732,0.30923168315788135
0.18576930166416372,0.21691385213898792
0.1885795153022598,0.2333114384240225
0.1899717154841417,0.269571399589938
0.12531452610192365,0.15105375676742974
0.15843737099244076,0.17740176229716317
0.1461768744695842,0.18430145763235578
0.14192345240462953,0.1257347619984605
0.12634158732687112,0.13118324262485548
0.136651199246268,0.13996462169069313
0.16416279065328332,0.1688211358204668
0.1592568366960689,0.19426929010667532
0.1321665459044044,0.1411744230917899
0.16811823427556521,0.18071606401223872
0.14184394058873012,0.1417194218907715
0.11091705588903175,0.1333356285754929
0.14909087564142487,0.14154281058281007
0.14387474262973948,0.1513230118244509
0.11654436545224804,0.14196077034874624
0.13048242616056932,0.17111726335954605
0.13733100835949746,0.17901206180376109
0.13598426260579216,0.1672648167716489
0.12389802951914407,0.17210981341726314
0.12986005007990023,0.14488173210758154
0.13162607487116174,0.1777248958022566
0.12462807195612174,0.17681414080120636
0.1237772120195547,0.18508663420126417
0.11467486328136622,0.13786745105182507
0.11386221449578456,0.1699528110236696
0.1295941274870731,0.17778865307364491
0.1449240170735841,0.19278316285299835
0.14907471825524052,0.158976437944898
0.13955857399313215,0.14321488135637273
0.12755688609375507,0.1381579019527202
0.13858242547531033,0.13099832700948033
0.1597035622429722,0.16191999747009922
0.12820992415972798,0.141977364460231
0.1323576279032318,0.11931332911116069
0.12921559605606533,0.158346022117389
0.12612013233325345,0.10310336946517827
0.1634818362063489,0.13669355573214767
0.1397861260941412,0.13205255132363122
0.12961287206092684,0.12801585423541673
0.14794443457647302,0.1371150289957482
0.18662774299701382,0.3167294013771381
0.17590874438186274,0.22531359463364967
0.18669486420467662,0.23713704383614811
0.19335795293940294,0.20118199295489128
0.19165714782482396,0.268345452956609
0.1300307700047463,0.17726413006601272
0.17940373863593312,0.1685629305227814
0.17151440223538067,0.16992415549746204
0.12826708581338264,0.1753711206118552
0.16975750039620577,0.2178101592063348
0.1779984074486186,0.1642340787079788
0.19681366383433202,0.23575847351524146
0.1572807608247621,0.18947720057284737
0.16188279712221082,0.2656050127218011
0.18827688152968358,0.13265804732532666
0.18027211231900217,0.2444469458816472
0.15953029029180654,0.16976217350443062
0.18211322996677315,0.1787264891932831
0.13583836979412817,0.14917058531731794
0.13061760722990573,0.2101258067548614
0.12805233227406554,0.1804280525577958
0.13968032250781326,0.12990881174639646
0.1093395899944298,0.19200595856577773
0.18110406888239078,0.1986056770042197
0.18638434045964491,0.18857731638799652
0.15363239217688815,0.18075186623159142
0.15000024801957185,0.16154589648827367
0.14585965271670953,0.144231232738687
0.13885692859704618,0.1371869354190513
0.15200672740862184,0.06808429087167325
0.12186641960700575,0.19235920727041583
0.13065873473389708,0.11534673471077032
0.1307045889725036,0.08889242732870185
0.1273803469920884,0.10876814059012974
0.12376313484414034,0.1136115806651283
0.12267633183572621,0.1220398167871562
0.1091233231081746,0.09755932214808842
0.10975207811635465,0.12010124331117387
0.11372662172448844,0.09612167818034262
0.10683862301459265,0.11635361919172732
0.1257837975697091,0.14987386240940356
0.11069901091805862,0.14034588185307895
0.1405977495058322,0.13418678893817973
0.11991304070955887,0.14072929764895023
0.1627509077232361,0.17466854994644143
0.1481529134479654,0.1364393766824592
0.12847100593931862,0.12731322537821124
0.12466526087390854,0.07914253517010807
0.12100428413368744,0.022384063326898185
0.115987231897296,0.08404933610867438
0.08238735212044358,0.03199036739473131
0.0841757253121441,0.047141336873752236
0.1274334116437488,0.02711780436489081
0.06734748164953798,0.09823619865329258
0.11865260274408229,0.12862912483056926
0.11937825247061891,0.08783473523683846
0.12584030361889087,0.10757953998952156
0.12716500213770804,0.15550158919147272
0.14309327594953133,0.06911636326353184
0.1487551246914433,0.0967327299853158
0.13227816525289762,0.09710942853995468
0.1736269668916648,0.021720549346269536
0.1598775119582727,0.04100766803415836
0.19033142357269045,0.14101228128915072
0.16099190719024675,0.13113092586849295
0.1639393316547653,0.08173256417551994
0.17585845714928447,0.11319480593288951
0.1458811723099721,0.04737153440059739
0.16081898145712883,0.16436781258939848
0.09646618663429007,0.08313811007969564
0.061870133236381075,0.04279787384278307
0.07598843030382793,0.045372528400093065
0.08515701919521551,0.10529338115254487
0.11180942918978441,0.12303892505884731
0.09295986565577258,0.07055550469021994
0.09706695585456572,0.22220067442665695
0.10179522607062885,0.1847900600395506
0.09225536899541807,0.08184658793151686
0.09271819900836493,0.13344149110221265
0.09993567785178785,0.15785205779915143
0.10619934033112663,0.08489763909571667
0.12285976789754186,0.06853491195345485
0.13415414665922418,0.1307927016004325
0.10790335057963961,0.10462322740356036
0.11261671079129312,0.13561254384664206
0.18191241691013585,0.0350029695565481
0.1712950715769872,0.13110815773897547
0.13421654328390004,0.03839008772813324
0.11886583164806566,0.05295589664300178
0.1145108397221088,0.06954716939535233
0.11792981146477526,0.06910424621787137
0.15985434283562272,0.18726581078373997
0.19417442028064336,0.24947620437249368
0.18935148459151194,0.12394135756018045
0.16063066263666248,0.10883337591377693
0.17420819855248554,0.08641171269639673
0.12230554548667935,0.12667277272677469
0.13423372448129864,0.10242667282881905
0.13889695839675545,0.13313812041458517
0.12958772139487384,0.1962440077091434
0.16450216880381327,0.09491011130072816
0.15209693950449696,0.13862467680960278
0.17082841404333332,0.12014297139386378
0.16328327881055016,0.15308704456743866
0.1127208706890586,0.09122392582305942
0.08004907331527607,0.1321740033425511
0.09848337790495973,0.13293645944304022
0.10529316132081737,0.1259943843926864
0.10476262429816444,0.12211914167786435
0.07167388627010261,0.08608661271394077
0.10763233750590533,0.06442442359244412
0.08904094691222572,0.1048448465800796
0.0543682334240647,0.11360579195148686
0.12743067926337484,0.0575412588767637
0.08961352837686036,0.0978803815091535
0.11223733598229356,0.08058397984039152
0.12007070524617233,0.0712977740876986
0.11150396461099314,0.13496100511162618
0.11753953997631059,0.08862089921952482
0.11094182193435062,0.10511122899526275
0.12074826059386073,0.07594552362306284
0.17461610351996376,0.17866890396953977
0.15710406234308436,0.04457537146678146
0.1683132560710815,0.1550618332540886
0.17249033161535263,0.09574408913038339
0.175093139886137,0.11752526959872735
0.14686916501762454,0.09591604647617293
0.11374731162136242,0.041137426768259884
0.16477516055528493,0.09194875537785849
0.1599755498888976,0.16688104570086057
0.17327340332999436,0.18456868060015416
0.1707526576059962,0.24436203757638617
0.16952903955918172,0.1815321337256652
0.16880685815409036,0.15909571298591793
0.1636597451824913,0.18753581301875605
0.16864900569183947,0.17708701139621874
0.13099916767646647,0.1713969696210884
0.17320121026413143,0.1613567086689332
0.14455035390132492,0.1623813954514873
0.15093099347318173,0.08748536841285975
0.16365386189474093,0.11833623242682921
0.17698703250702344,0.12565097243021958
0.1355497819800071,0.16190912615978156
0.16658564191925743,0.1835781657719612
0.18360065099551673,0.15731617715650606
0.1374929783277225,0.18187750892208626
0.15698994286921805,0.11740222911734453
0.16259485016237024,0.20192203172241024
0.14605213245958315,0.1746754101281629
0.17127786011057874,0.19101091802514586
0.19388919883307387,0.2071688310121126
0.1400453975875901,0.15295895058251655
0.17175489653716622,0.14352256930962573
0.17780551485720547,0.1941853767199371
0.18706544771028974,0.151277520620346
0.20334414040246365,0.2824040206746897
0.18906621671940324,0.1305446934439234
0.19278216930642703,0.1765561595864126
0.18270054953238377,0.1939452074210209
0.14480682940298356,0.1487922638573001
0.11152131385142279,0.1884990983747268
0.14212010497728153,0.115263218034652
0.11252762968986257,0.1328262186198447
0.13273072332311822,0.14208350633898537
0.1576628506516409,0.13645819385957017
0.1604223035418447,0.15439933499427605
0.09620338095237968,0.1396125053077059
0.09759117963971103,0.11045088300676414
0.12528370730678695,0.12899424148642066
0.12041570966979835,0.09472095156433213
0.11090185646425574,0.13774500805910195
0.11759461300789362,0.14961011369841395
0.11219554372538823,0.13785362974826532
0.11382340915057526,0.14187583674354315
0.11166468641165964,0.1304517862385215
0.11777373323601047,0.15002318206758583
0.1207489670094862,0.13101924841748955
0.11508886478440106,0.11092973095288011
0.11298162452320672,0.14785340236055716
0.12851744351863614,0.15046046882915853
0.13530579618190616,0.11757339983698016
0.1352039815845853,0.12358400668942048
0.12106170939837266,0.10394415183759619
0.11847210665400526,0.09105444187477157
0.1237703529372998,0.13380356265072504
0.15311767719697753,0.13273497248549426
0.13422172490599316,0.12185691558142915
0.1443090145480061,0.14998956466006638
0.12410573196167268,0.1086006631307548
0.12831586018551366,0.11420802265271601
0.14398378498360423,0.1299326645831641
0.12377804944589024,0.11475093987394536
0.12236205902198141,0.10987216203638979
0.14017288914853937,0.1025704494555349
0.14133809970553285,0.11783183951792268
0.12341605647433103,0.1065677129859214
0.15021098817568174,0.13393722551986692
0.15689885462083444,0.23166469240193044
0.1691746523775541,0.21133156451836607
0.18088733268377485,0.21258873238982004
0.18509975494185155,0.19038282263955456
0.14177503988033036,0.14062531563963876
0.17259077308337267,0.1720005772546111
0.12891996869210587,0.13303738070618956
0.17211861033591172,0.1315237575781022
0.16796567012318706,0.16300408625574192
0.1577627420530274,0.13834662022571287
0.1639931415040087,0.14394517073379504
0.17836400658194404,0.2101611215545364
0.17373275198449234,0.13605342845484575
0.16417509097161914,0.1842208656468233
0.15998347687535303,0.14091949910670853
0.1480841342517254,0.12403392462032993
0.10501469854968581,0.12120104387666457
0.11231656335504743,0.17705762124204258
0.1261735558648484,0.1182618808614075
0.11883721763929761,0.19897642859001402
0.10308823037590184,0.13214962640913797
0.10251707220876685,0.15178670967952412
0.14414072214831075,0.12409427182091852
0.15277338692834447,0.05495892519441743
0.11747312786368237,0.11619277276284053
0.15007712314318816,0.09599308757929406
0.167891828909451,0.14852498370631376
0.1514831606716439,0.10892241639511284
0.13190122565058968,0.09789566652533277
0.09352674758034196,0.076567959489158
0.14771724377493992,0.11119800720468451
0.09582693249323032,0.06726218618375725
0.10875109905472939,0.05483506460718139
0.08439361856010784,0.04958782178737891
0.11000244543201489,0.08492616697520211
0.10106329556019376,0.059052759518358866
0.10514890908677599,0.07345985744634183
0.12728306191659677,0.09760919538252351
0.11532184093867004,0.12670499393520773
0.12359322688475663,0.1469671776060766
0.11391351407583232,0.08753611293397986
0.15335924467329912,0.18745417915898663
0.16097314103488253,0.15161463756211446
0.11920283519101506,0.06455866366413203
0.10425636092077437,0.015295673590672416
0.11201828471837287,0.0904223708513414
0.09798443200298261,0.05242578411762869
0.11240837536368017,0.042825604613299775
0.07873161703186085,0.09154527818330298
0.14651056385031958,0.08708270621750533
0.1264243309829765,0.05914686767745154
0.143120223120909,0.1234943348056345
0.1435567050311432,0.06374173605965824
0.14980303386338611,0.1406818222586325
0.1374529372080797,0.10328199835962938
0.13740171644077015,0.10014078111087958
0.15435903428457287,0.15767783225552823
0.18905538872383634,0.1918173235298623
0.14043943084598243,0.05268390211246213
0.14997454352108314,0.07253376361976256
0.18247556549254665,0.12191024963186337
0.17345054431594079,0.07984658530658746
0.15094319049829455,0.1215058130303914
0.14519004575925615,0.19426482999576877
0.08882512960920766,0.0352653058775247
0.0845541008252518,0.08256167904145209
0.08762919525788562,0.13006482992155388
0.10351188079885743,0.07919591155373042
0.1043629320156535,0.09348216811593792
0.10842548519525613,0.10115327771291653
0.10320433341902505,0.1982247606245968
0.1109988239805739,0.12769556699256393
0.09672494258804001,0.12546620877145115
0.10264513284256796,0.062126657326409644
0.1803271500761649,0.13007726138465997
0.17578589623904917,0.24662943154606767
0.11969561392570546,0.07303267919557693
0.1264670938213862,0.024609551671994256
0.11641907174968336,0.1101455850825325
0.13846289863539335,0.076647083906003
0.14119401120888214,0.1307463234939063
0.14498287595117026,0.08001055584049473
0.1304999740347503,0.20047394662697568
0.13956575005773067,0.12363119269526482
0.1493915769620684,0.11718011636891142
0.13427427041696194,0.10468018568511524
0.1258547572800208,0.12436174093024875
0.13543851268163448,0.13318360410704
0.15431195225136696,0.09520285878765655
0.1646883939218697,0.17418024129478876
0.1739302057855911,0.22329382081621607
0.193717325019236,0.39543679079322314
0.16804189237899247,0.1679555547873437
0.1685480446191059,0.13569282226657628
0.18086833760982157,0.20083439099722813
0.17742134762400444,0.06833678079481247
0.11199389917115293,0.08782242549360332
0.08432480819666635,0.17102050125814222
0.09760694020681886,0.1882170077158479
0.11427596808651927,0.17425167915266235
0.09215272224461306,0.09343912913310004
0.0802080457744623,0.09929434008065084
0.09094192620795079,0.0863799247217504
0.10974094801551637,0.14262603114024328
0.11874390044664113,0.14211013689771623
0.09840010317747419,0.06998646056567917
0.09360169263969009,0.1941823990189371
0.13493297339521196,0.10041012156377183
0.11908068189531991,0.14965624564930202
0.10541083617496869,0.13943392584285833
0.11049720116227255,0.07715612987182595
0.1122925321345631,0.22860631424556116
0.11372671840153627,0.12681398684871498
0.1128120407670325,0.09528990801197053
0.11415761301797259,0.20912209528798859
0.09552711893912907,0.10191146506773416
0.12092540339871846,0.16702814338738534
0.11898269287671924,0.23197615071605623
0.12468321577872021,0.058950694494411406
0.12424065533600545,0.04487080244352452
0.16874625781612565,0.20010147671875073
0.17497286183854785,0.34602804818527444
0.17257920894692091,0.18468842813032033
0.1569446275164399,0.050048534003590314
0.17123095378658937,0.13719019402241814
0.1748459561778819,0.19706998236748005
0.15496699114328683,0.14762102313923373
0.13400159327537686,0.15255457885030385
0.11701421779410891,0.059880331515057686
0.17025350503712108,0.17901135206017396
0.16556110404504018,0.22939726426686152
0.15156985150356309,0.18079301559031652
0.15240701376293164,0.2804394602848245
0.1587441545191725,0.1785662027152372
0.14525106329049087,0.18161138164156207
0.15821488808201806,0.21937453323820166
0.13594245377129402,0.18544819555291647
0.15467772134021268,0.12686245444392716
0.13398279795990173,0.16271610424002123
0.15055613968117465,0.18254248327601746
0.14757810215344522,0.1318451143373974
0.13569771922713664,0.15789064088324792
0.14726768811616328,0.15145678555347158
0.14081796046745837,0.08574373050587325
0.15899581151700798,0.16506906945614713
0.1396464096463642,0.18782146793883828
0.1590424033751966,0.17182644149759038
0.14938467575816597,0.179780156160369
0.1541506100251438,0.1259045485251402
0.13075080258976207,0.1755458635260998
0.14434831358153682,0.19169384175361273
0.14044750743113743,0.11360399821073688
0.15574247889861118,0.20431536452980978
0.1428407263344851,0.15172697250054543
0.1607844962923378,0.1855784610613744
0.16585901439696885,0.13658395983454008
0.1618959974323539,0.150293302708381
0.1728348643575673,0.21016140299425728
0.17010724610282987,0.16227363299087869
0.17392565001844953,0.14373589869180692
0.16634910208965073,0.14644390300144203
0.10898758119738598,0.12386870511151594
0.1342875631876546,0.14638281139406373
0.12519112194643767,0.16857832591969818
0.13634150225383773,0.11577848076220648
0.11361552280087688,0.10548910381440883
0.13950423741387696,0.1283973173918059
0.13075161340060834,0.1564125552094022
0.13561260352139948,0.14950440458077344
0.11591420986635712,0.12065088357472017
0.1512030197653973,0.1559767414757424
0.1149116496902533,0.11147108185437112
0.08837322967693276,0.08832302968174875
0.14092653626571122,0.11773565737265633
0.11105861657845292,0.11743921517103406
0.08873220664939027,0.09573825939867982
0.10516752811870123,0.1546946284003927
0.10035112908379114,0.12197980601135403
0.10817440061457342,0.13933198527094937
0.0974790524894912,0.1348599221277667
0.1201676582450552,0.12273974083292973
0.10034871740124066,0.14220540863667885
0.1011372936207712,0.1178493154662272
0.11932130403831054,0.15009470306502126
0.11533543005746416,0.11707027598746758
0.11560784770072251,0.14184463232050631
0.12812662780392214,0.14458006374000934
0.13477931077944597,0.152182176376499
0.14419977267639222,0.1295902473374813
0.12605436814585683,0.12476488948986338
0.1219914311763034,0.11466151714638839
0.11571484168088719,0.10047996715316877
0.1422373857476194,0.13833429918282716
0.1421422893367477,0.11808783242947049
0.14202361966721277,0.10399013086359701
0.1433955430656513,0.13457490538065298
0.11992812640996467,0.09615922745666043
0.14333149416825539,0.1354645760718773
0.12862032230501036,0.1065415126771495
0.1308992303060785,0.10907447879710763
0.13587961870213583,0.10716754048065774
0.15617893184005643,0.20548706007980816
0.16033398312926928,0.17391946606848835
0.15373393319908638,0.21284549336554123
0.1579017144541328,0.34079981891720007
0.16090415406727154,0.1911101071444122
0.1101387536839876,0.12246852026870302
0.16710730647549057,0.17306638124206383
0.1404684311815569,0.11408207438249797
0.11785120384168694,0.12899633681919687
0.16052751016150624,0.13379755077937933
0.15349605241598285,0.10798858369845066
0.1639132358694164,0.18399771288846112
0.13618757711796872,0.1325920427539381
0.15308017478487732,0.15758515781607113
0.17295079864638244,0.18539339935651356
0.15249355109138468,0.15033619756286482
0.1593076329601743,0.18637875178176508
0.17149644216768964,0.18065281285044085
0.14536261584304727,0.13580352343597918
0.09650389836227144,0.13979792435553653
0.10279448404985606,0.14368161879931696
0.12423057456380279,0.109600447617306
0.09941660076939869,0.11025725933211449
0.1452250591030892,0.15761143691898277
0.1524285789146275,0.13332652780292698
0.13795635036572268,0.14754941457046433
0.12388477253335761,0.11295643818499915
0.11913039026266142,0.10371602915492512
0.11218134361956063,0.10301300472599245
0.12373154946877069,0.04434751567072983
0.08940999889368999,0.10520807689593221
0.09931040460245066,0.10424003448520251
0.1129897310362977,0.04758705735359873
0.10442592506337268,0.09265404786018971
0.10499042515381571,0.07512402570330383
0.08402507308114916,0.05561865207155286
0.08632584960676773,0.06032155460337618
0.07854107149184665,0.05954629440349895
0.08553362334842982,0.03785044181875503
0.09168998826192454,0.06960893077606085
0.12030919892556997,0.09641231828446466
0.11619618656598517,0.12356064424623381
0.12962460771445417,0.15098152174912835
0.11779556826133772,0.0791012991054165
0.14845479915157894,0.16664917043813168
0.13672346302428975,0.11770814033345009
0.11912602885165192,0.07560572134045936
0.11341425695324234,0.03187312235159194
0.10413051075012295,0.025540636381134296
0.08812913208809148,0.0770558116077837
0.09561350868268922,0.045275514088070234
0.0918790291649842,0.020974244195366896
0.11463743590707307,0.0328359573836716
0.09230060175135968,0.10258689335703476
0.10146170651500327,0.11202590626669776
0.10583617969588047,0.06145732251002511
0.09887119824905921,0.10513187740968558
0.11578969519988072,0.15584807081485816
0.11792428330291756,0.06543926695390777
0.13176776724148173,0.08544207981894691
0.12633612845721504,0.14030671182922347
0.14338709155049256,0.04423425039947985
0.1287801255230409,0.04332975043121112
0.15708874814216772,0.15369126007469724
0.14616929815409455,0.0723589906995916
0.14028483519277615,0.057956410235743536
0.1414726335458041,0.10324801297649884
0.13060047069975655,0.058523809787467754
0.14755944870923315,0.17711274760216456
0.08681362591694422,0.05609206173897149
0.07415782012833576,0.011111558770247084
0.08443356803299844,0.02705717177646655
0.08104711713423624,0.1251331283853685
0.07853869676718943,0.08845891344109706
0.09077355025159843,0.04443489538973706
0.08500324935676806,0.19302274482929305
0.08080749302000087,0.14121345427455834
0.09205456160488079,0.0652724354567741
0.08125601575098979,0.12149545595726545
0.10362231774145444,0.1325925085254208
0.09453085920113119,0.08704772828342591
0.0979303993844495,0.08393962634700225
0.10247429607428908,0.10886214383172862
0.10321925618566394,0.15053674164016595
0.11378855205041703,0.1783779794493713
0.15741405666116254,0.04419400085092462
0.17426032071363487,0.19629117437877328
0.12860969840890804,0.031652930485745634
0.12055729332030231,0.04895639379662626
0.12477107825572624,0.07746261922631287
0.11663808113935843,0.05993684270631921
0.14846485601589837,0.19233009476042898
0.15573498695522364,0.33547505392902993
0.15706890004149926,0.17761888408466814
0.1379303520304198,0.14276386589180026
0.15678802851666487,0.18582190658103334
0.09378989945583285,0.10728983216843951
0.11577919979739934,0.13935327164992148
0.10676148110238448,0.09984064560570395
0.1093701176468066,0.21482765131783976
0.13771570221399895,0.11360295833770406
0.1395187890465639,0.08905317573147635
0.14452291268343664,0.10692964285579688
0.14945425590285388,0.0933802372958181
0.09399217077821193,0.09354860450048269
0.08278840416867836,0.17236557020023047
0.0772573362690658,0.08704530940685293
0.07461155508779663,0.08599202657054783
0.11575605461444033,0.1976333685808072
0.09867166629766486,0.14349654722151323
