,region 1,region 2,region 3,region 4,region 5,region 6,region 7,region 8,region 9,region 10,region 11,region 12,region 13,region 14,region 15,region 16,region 17,region 18,region 19,region 20,region 21,region 22,region 23,region 24,region 25,region 26,region 27,region 28,region 29,region 30,region 31,region 32,region 33,region 34,region 35,region 36,region 37,region 38,region 39,region 40,region 41,region 42,region 43,region 44,region 45,region 46,region 47,region 48,region 49,region 50,region 51,region 52,region 53,region 54,region 55,region 56,region 57,region 58,region 59,region 60,region 61,region 62,region 63,region 64,region 65,region 66,region 67,region 68,region 69,region 70,region 71,region 72,region 73,region 74,region 75,region 76,region 77,region 78,region 79,region 80,region 81,region 82,region 83,region 84,region 85,region 86,region 87,region 88,region 89,region 90,region 91,region 92,region 93,region 94,region 95,region 96,region 97,region 98,region 99,region 100,region 101,region 102,region 103,region 104,region 105,region 106,region 107,region 108,region 109,region 110,region 111,region 112,region 113,region 114,region 115,region 116,region 117,region 118,region 119,region 120,region 121,region 122,region 123,region 124,region 125,region 126,region 127,region 128,region 129,region 130,region 131,region 132,region 133,region 134,region 135,region 136,region 137,region 138,region 139,region 140,region 141,region 142,region 143,region 144,region 145,region 146,region 147,region 148,region 149,region 150,region 151,region 152,region 153,region 154,region 155,region 156,region 157,region 158,region 159,region 160,region 161,region 162,region 163,region 164,region 165,region 166,region 167,region 168,region 169,region 170,region 171,region 172,region 173,region 174,region 175,region 176,region 177,region 178,region 179,region 180,region 181,region 182,region 183,region 184,region 185,region 186,region 187,region 188,region 189,region 190,region 191,region 192,region 193,region 194,region 195,region 196,region 197,region 198,region 199,region 200,region 201,region 202,region 203,region 204,region 205,region 206,region 207,region 208,region 209,region 210,region 211,region 212,region 213,region 214,region 215,region 216,region 217,region 218,region 219,region 220,region 221,region 222,region 223,region 224,region 225,region 226,region 227,region 228,region 229,region 230,region 231,region 232,region 233,region 234,region 235,region 236,region 237,region 238,region 239,region 240,region 241,region 242,region 243,region 244,region 245,region 246,region 247,region 248,region 249,region 250,region 251,region 252,region 253,region 254,region 255,region 256,region 257,region 258,region 259,region 260,region 261,region 262,region 263,region 264,region 265,region 266,region 267,region 268,region 269,region 270,region 271,region 272,region 273,region 274,region 275,region 276,region 277,region 278,region 279,region 280,region 281,region 282,region 283,region 284,region 285,region 286,region 287,region 288,region 289,region 290,region 291,region 292,region 293,region 294,region 295,region 296,region 297,region 298,region 299,region 300,region 301,region 302,region 303,region 304,region 305,region 306,region 307,region 308,region 309,region 310,region 311,region 312,region 313,region 314,region 315,region 316,region 317,region 318,region 319,region 320,region 321,region 322,region 323,region 324,region 325,region 326,region 327,region 328,region 329,region 330,region 331,region 332,region 333,region 334,region 335,region 336,region 337,region 338,region 339,region 340,region 341,region 342,region 343,region 344,region 345,region 346,region 347,region 348,region 349,region 350,region 351,region 352,region 353,region 354,region 355,region 356,region 357,region 358,region 359,region 360,region 361,region 362,region 363,region 364,region 365,region 366,region 367,region 368,region 369,region 370,region 371,region 372,region 373,region 374,region 375,region 376,region 377,region 378,region 379,region 380,region 381,region 382,region 383,region 384,region 385,region 386,region 387,region 388,region 389,region 390,region 391,region 392,region 393,region 394,region 395,region 396,region 397,region 398,region 399,region 400
region 1,1.0,0.23263381316323,0.347538368055137,0.2736799584382593,0.2770565138270347,0.28430329518238373,0.10899815765262938,0.33723172641935206,0.2412121675108004,0.20507338278890497,0.20076512646511263,0.11576831560388899,0.10874420214602214,0.25878554275775056,0.18611163672503342,0.17212022221095122,0.2612227838970095,0.20741287514856258,0.2024407970830059,0.12872947006452146,0.21041198044893195,0.21420237629672964,0.3182529150240514,0.23684516003926467,0.21398943938371973,0.22802804185750464,0.2834331286403622,0.29992819726338865,0.22228499061768656,0.22100115228575656,0.27304843945499974,0.1621692202686314,0.20342605761068588,0.1267676374844009,0.1517205528768982,0.15571308894887495,0.16875572900708605,0.16898406026290053,0.17190403410354024,0.15458368619455187,0.14814456531774994,0.1372180445225159,0.1660957875591314,0.1781814763640647,0.15188523415938626,0.17920227547972592,0.1839763201210201,0.17207795396328499,0.15376212682191562,0.1679957717529392,0.18310678382455978,0.1880668263496541,0.1383785422519977,0.13936210330301177,0.11759792063875091,0.12086157878035786,0.16044508928152657,0.16598141274726852,0.1337669411125255,0.18692045721059994,0.13760307632794067,0.14136178475818809,0.1546444303272927,0.1361725163561156,0.11733298663826959,0.11999436270264839,0.1373769012170404,0.12456144902048649,0.24802610468902944,0.3259312022759765,0.23254664666644986,0.25658522977757603,0.2737649628025676,0.1721142478512209,0.2257161282043165,0.16813811693298025,0.1675570745585064,0.24642373981103022,0.18355787758974845,0.22125423519484744,0.21807148067468965,0.23372170958961938,0.14845428756045506,0.1473754919863591,0.12102575609302338,0.19069228820784015,0.1518029439131276,0.15146056471643293,0.14675879855156584,0.16524512334491562,0.23619529182374244,0.14619198523458385,0.1344765812459054,0.15068181791404,0.10384504831134193,0.2069533033024195,0.1266174717316539,0.1228946946772392,0.11149998424860333,0.11583592088346294,0.11009374378978262,0.08024226831117515,0.09141082475437162,0.12229462185456218,0.1129805218225035,0.12864832735836546,0.12781888358053492,0.14669035261046928,0.1488621624809151,0.1441594927913163,0.16909819469774467,0.1467740986421628,0.10030332082476208,0.02053002222533562,0.0781171781926374,0.051273948389437225,0.038328680831188344,0.0836013549502451,0.12526798815522233,0.05965661200583115,0.10816288980280449,0.07529120897652528,0.16373333761274864,0.12450471955998926,0.10188027886489728,0.08185104241465808,0.14946002253041848,0.06778890372611013,0.06179194658273088,0.11414757784313088,0.07248034995445635,0.13711623783902216,0.14155199474918387,0.056172772152937964,0.08600453288365684,0.13424561182509417,0.06892604918656511,0.10384460989668587,0.10765501592872526,0.20498558238961848,0.1313368464407231,0.10831033498751505,0.06239520239324243,0.08970562707203976,0.15759802180926166,0.06724351418535492,0.03209204469423127,0.09478570712969733,0.10721832929826942,0.0946979440328086,0.07173077260419239,0.17058451222739793,0.17194780428668496,0.12918259484374353,0.15732483280957185,0.1679216990990431,0.18840450554917923,0.1642114792105065,0.21833584792321686,0.19819768861786258,0.20885614871059702,0.11649465341656944,0.13008611024697578,0.08890005477533865,0.032082198163190925,0.10193959845561681,0.12834334476291961,0.1273176832747608,0.09615596990403819,0.12057465301094439,0.08644384653634758,0.14104041802480372,0.08535850516437342,0.08276865412096553,0.10691407998784158,0.110462611664711,0.09022306589515612,0.11665396969367994,0.11908667471280389,0.09446964055812605,0.1351526526175234,0.09934558180125733,0.0895497858993266,0.10802659822713928,0.1421573805742944,0.10092162146504143,0.10828248461130048,0.0729307858714093,0.10235864202773869,0.09930241322018454,0.17611671812473748,0.09750590789292381,0.039997706263497974,0.07760067738566138,0.11980997909412268,0.08894473486566734,0.08362890537887877,0.05727041393925726,0.10258435706577915,0.18131650270738647,0.2516515884295606,0.20014433982544255,0.2971061193917252,0.31481093118722636,0.2751958242744812,0.27897328549320427,0.1013227874544851,0.2298182565142807,0.3195027384630728,0.2522284917335022,0.20314803473091142,0.19350290850589902,0.11522936699145014,0.16686407562746408,0.20980037207107566,0.2657885059194266,0.12037834131643325,0.2405076121209345,0.20366509634806296,0.2174098719851039,0.16481999653679627,0.313069898589367,0.2246145851498127,0.22219935829115794,0.19582074104847508,0.261193517369494,0.30923168315788135,0.21691385213898792,0.2333114384240225,0.269571399589938,0.15105375676742974,0.17740176229716317,0.18430145763235578,0.1257347619984605,0.13118324262485548,0.13996462169069313,0.1688211358204668,0.19426929010667532,0.1411744230917899,0.18071606401223872,0.1417194218907715,0.1333356285754929,0.14154281058281007,0.1513230118244509,0.14196077034874624,0.17111726335954605,0.17901206180376109,0.1672648167716489,0.17210981341726314,0.14488173210758154,0.1777248958022566,0.17681414080120636,0.18508663420126417,0.13786745105182507,0.1699528110236696,0.17778865307364491,0.19278316285299835,0.158976437944898,0.14321488135637273,0.1381579019527202,0.13099832700948033,0.16191999747009922,0.141977364460231,0.11931332911116069,0.158346022117389,0.10310336946517827,0.13669355573214767,0.13205255132363122,0.12801585423541673,0.1371150289957482,0.3167294013771381,0.22531359463364967,0.23713704383614811,0.20118199295489128,0.268345452956609,0.17726413006601272,0.1685629305227814,0.16992415549746204,0.1753711206118552,0.2178101592063348,0.1642340787079788,0.23575847351524146,0.18947720057284737,0.2656050127218011,0.13265804732532666,0.2444469458816472,0.16976217350443062,0.1787264891932831,0.14917058531731794,0.2101258067548614,0.1804280525577958,0.12990881174639646,0.19200595856577773,0.1986056770042197,0.18857731638799652,0.18075186623159142,0.16154589648827367,0.144231232738687,0.1371869354190513,0.06808429087167325,0.19235920727041583,0.11534673471077032,0.08889242732870185,0.10876814059012974,0.1136115806651283,0.1220398167871562,0.09755932214808842,0.12010124331117387,0.09612167818034262,0.11635361919172732,0.14987386240940356,0.14034588185307895,0.13418678893817973,0.14072929764895023,0.17466854994644143,0.1364393766824592,0.12731322537821124,0.07914253517010807,0.022384063326898185,0.08404933610867438,0.03199036739473131,0.047141336873752236,0.02711780436489081,0.09823619865329258,0.12862912483056926,0.08783473523683846,0.10757953998952156,0.15550158919147272,0.06911636326353184,0.0967327299853158,0.09710942853995468,0.021720549346269536,0.04100766803415836,0.14101228128915072,0.13113092586849295,0.08173256417551994,0.11319480593288951,0.04737153440059739,0.16436781258939848,0.08313811007969564,0.04279787384278307,0.045372528400093065,0.10529338115254487,0.12303892505884731,0.07055550469021994,0.22220067442665695,0.1847900600395506,0.08184658793151686,0.13344149110221265,0.15785205779915143,0.08489763909571667,0.06853491195345485,0.1307927016004325,0.10462322740356036,0.13561254384664206,0.0350029695565481,0.13110815773897547,0.03839008772813324,0.05295589664300178,0.06954716939535233,0.06910424621787137,0.18726581078373997,0.24947620437249368,0.12394135756018045,0.10883337591377693,0.08641171269639673,0.12667277272677469,0.10242667282881905,0.13313812041458517,0.1962440077091434,0.09491011130072816,0.13862467680960278,0.12014297139386378,0.15308704456743866,0.09122392582305942,0.1321740033425511,0.13293645944304022,0.1259943843926864,0.12211914167786435,0.08608661271394077,0.06442442359244412,0.1048448465800796,0.11360579195148686,0.0575412588767637,0.0978803815091535,0.08058397984039152,0.0712977740876986,0.13496100511162618,0.08862089921952482,0.10511122899526275,0.07594552362306284,0.17866890396953977,0.04457537146678146,0.1550618332540886,0.09574408913038339,0.11752526959872735,0.09591604647617293,0.041137426768259884,0.09194875537785849,0.16688104570086057
region 2,0.23263381316323,1.0,0.18456868060015416,0.24436203757638617,0.1815321337256652,0.15909571298591793,0.18753581301875605,0.17708701139621874,0.1713969696210884,0.1613567086689332,0.1623813954514873,0.08748536841285975,0.11833623242682921,0.12565097243021958,0.16190912615978156,0.1835781657719612,0.15731617715650606,0.18187750892208626,0.11740222911734453,0.20192203172241024,0.1746754101281629,0.19101091802514586,0.2071688310121126,0.15295895058251655,0.14352256930962573,0.1941853767199371,0.151277520620346,0.2824040206746897,0.1305446934439234,0.1765561595864126,0.1939452074210209,0.1487922638573001,0.1884990983747268,0.115263218034652,0.1328262186198447,0.14208350633898537,0.13645819385957017,0.15439933499427605,0.1396125053077059,0.11045088300676414,0.12899424148642066,0.09472095156433213,0.13774500805910195,0.14961011369841395,0.13785362974826532,0.14187583674354315,0.1304517862385215,0.15002318206758583,0.13101924841748955,0.11092973095288011,0.14785340236055716,0.15046046882915853,0.11757339983698016,0.12358400668942048,0.10394415183759619,0.09105444187477157,0.13380356265072504,0.13273497248549426,0.12185691558142915,0.14998956466006638,0.1086006631307548,0.11420802265271601,0.1299326645831641,0.11475093987394536,0.10987216203638979,0.1025704494555349,0.11783183951792268,0.1065677129859214,0.13393722551986692,0.23166469240193044,0.21133156451836607,0.21258873238982004,0.19038282263955456,0.14062531563963876,0.1720005772546111,0.13303738070618956,0.1315237575781022,0.16300408625574192,0.13834662022571287,0.14394517073379504,0.2101611215545364,0.13605342845484575,0.1842208656468233,0.14091949910670853,0.12403392462032993,0.12120104387666457,0.17705762124204258,0.1182618808614075,0.19897642859001402,0.13214962640913797,0.15178670967952412,0.12409427182091852,0.05495892519441743,0.11619277276284053,0.09599308757929406,0.14852498370631376,0.10892241639511284,0.09789566652533277,0.076567959489158,0.11119800720468451,0.06726218618375725,0.05483506460718139,0.04958782178737891,0.08492616697520211,0.059052759518358866,0.07345985744634183,0.09760919538252351,0.12670499393520773,0.1469671776060766,0.08753611293397986,0.18745417915898663,0.15161463756211446,0.06455866366413203,0.015295673590672416,0.0904223708513414,0.05242578411762869,0.042825604613299775,0.09154527818330298,0.08708270621750533,0.05914686767745154,0.1234943348056345,0.06374173605965824,0.1406818222586325,0.10328199835962938,0.10014078111087958,0.15767783225552823,0.1918173235298623,0.05268390211246213,0.07253376361976256,0.12191024963186337,0.07984658530658746,0.1215058130303914,0.19426482999576877,0.0352653058775247,0.08256167904145209,0.13006482992155388,0.07919591155373042,0.09348216811593792,0.10115327771291653,0.1982247606245968,0.12769556699256393,0.12546620877145115,0.062126657326409644,0.13007726138465997,0.24662943154606767,0.07303267919557693,0.024609551671994256,0.1101455850825325,0.076647083906003,0.1307463234939063,0.08001055584049473,0.20047394662697568,0.12363119269526482,0.11718011636891142,0.10468018568511524,0.12436174093024875,0.13318360410704,0.09520285878765655,0.17418024129478876,0.22329382081621607,0.39543679079322314,0.1679555547873437,0.13569282226657628,0.20083439099722813,0.06833678079481247,0.08782242549360332,0.17102050125814222,0.1882170077158479,0.17425167915266235,0.09343912913310004,0.09929434008065084,0.0863799247217504,0.14262603114024328,0.14211013689771623,0.06998646056567917,0.1941823990189371,0.10041012156377183,0.14965624564930202,0.13943392584285833,0.07715612987182595,0.22860631424556116,0.12681398684871498,0.09528990801197053,0.20912209528798859,0.10191146506773416,0.16702814338738534,0.23197615071605623,0.058950694494411406,0.04487080244352452,0.20010147671875073,0.34602804818527444,0.18468842813032033,0.050048534003590314,0.13719019402241814,0.19706998236748005,0.14762102313923373,0.15255457885030385,0.059880331515057686,0.17901135206017396,0.22939726426686152,0.18079301559031652,0.2804394602848245,0.1785662027152372,0.18161138164156207,0.21937453323820166,0.18544819555291647,0.12686245444392716,0.16271610424002123,0.18254248327601746,0.1318451143373974,0.15789064088324792,0.15145678555347158,0.08574373050587325,0.16506906945614713,0.18782146793883828,0.17182644149759038,0.179780156160369,0.1259045485251402,0.1755458635260998,0.19169384175361273,0.11360399821073688,0.20431536452980978,0.15172697250054543,0.1855784610613744,0.13658395983454008,0.150293302708381,0.21016140299425728,0.16227363299087869,0.14373589869180692,0.14644390300144203,0.12386870511151594,0.14638281139406373,0.16857832591969818,0.11577848076220648,0.10548910381440883,0.1283973173918059,0.1564125552094022,0.14950440458077344,0.12065088357472017,0.1559767414757424,0.11147108185437112,0.08832302968174875,0.11773565737265633,0.11743921517103406,0.09573825939867982,0.1546946284003927,0.12197980601135403,0.13933198527094937,0.1348599221277667,0.12273974083292973,0.14220540863667885,0.1178493154662272,0.15009470306502126,0.11707027598746758,0.14184463232050631,0.14458006374000934,0.152182176376499,0.1295902473374813,0.12476488948986338,0.11466151714638839,0.10047996715316877,0.13833429918282716,0.11808783242947049,0.10399013086359701,0.13457490538065298,0.09615922745666043,0.1354645760718773,0.1065415126771495,0.10907447879710763,0.10716754048065774,0.20548706007980816,0.17391946606848835,0.21284549336554123,0.34079981891720007,0.1911101071444122,0.12246852026870302,0.17306638124206383,0.11408207438249797,0.12899633681919687,0.13379755077937933,0.10798858369845066,0.18399771288846112,0.1325920427539381,0.15758515781607113,0.18539339935651356,0.15033619756286482,0.18637875178176508,0.18065281285044085,0.13580352343597918,0.13979792435553653,0.14368161879931696,0.109600447617306,0.11025725933211449,0.15761143691898277,0.13332652780292698,0.14754941457046433,0.11295643818499915,0.10371602915492512,0.10301300472599245,0.04434751567072983,0.10520807689593221,0.10424003448520251,0.04758705735359873,0.09265404786018971,0.07512402570330383,0.05561865207155286,0.06032155460337618,0.05954629440349895,0.03785044181875503,0.06960893077606085,0.09641231828446466,0.12356064424623381,0.15098152174912835,0.0791012991054165,0.16664917043813168,0.11770814033345009,0.07560572134045936,0.03187312235159194,0.025540636381134296,0.0770558116077837,0.045275514088070234,0.020974244195366896,0.0328359573836716,0.10258689335703476,0.11202590626669776,0.06145732251002511,0.10513187740968558,0.15584807081485816,0.06543926695390777,0.08544207981894691,0.14030671182922347,0.04423425039947985,0.04332975043121112,0.15369126007469724,0.0723589906995916,0.057956410235743536,0.10324801297649884,0.058523809787467754,0.17711274760216456,0.05609206173897149,0.011111558770247084,0.02705717177646655,0.1251331283853685,0.08845891344109706,0.04443489538973706,0.19302274482929305,0.14121345427455834,0.0652724354567741,0.12149545595726545,0.1325925085254208,0.08704772828342591,0.08393962634700225,0.10886214383172862,0.15053674164016595,0.1783779794493713,0.04419400085092462,0.19629117437877328,0.031652930485745634,0.04895639379662626,0.07746261922631287,0.05993684270631921,0.19233009476042898,0.33547505392902993,0.17761888408466814,0.14276386589180026,0.18582190658103334,0.10728983216843951,0.13935327164992148,0.09984064560570395,0.21482765131783976,0.11360295833770406,0.08905317573147635,0.10692964285579688,0.0933802372958181,0.09354860450048269,0.17236557020023047,0.08704530940685293,0.08599202657054783,0.1976333685808072,0.14349654722151323,0.10849910057712048,0.16748176413472454,0.135608228230267,0.06315048247119966,0.11067799803491143,0.08315714288294886,0.09006196907325373,0.252848964448303,0.09505484911777254,0.19800297624959193,0.047901278316430915,0.33179240684118166,0.06652659891944628,0.25532767076360574,0.18258684769192624,0.19683987323488367,0.1753665594681883,0.05314056963104936,0.12383187754497225,0.20974129225057028
region 3,0.347538368055137,0.18456868060015416,1.0,0.40449602163587794,0.4901409689533928,0.5337396498188083,0.12096183659038792,0.5533155139210125,0.40559821720520284,0.3383345021268353,0.3481343131405949,0.21260788262767058,0.14784574015242535,0.49194011479267286,0.30489986256759877,0.25186374912422266,0.45992627158713184,0.3371684889810977,0.3961256737071944,0.15246583196703253,0.34267388359797496,0.3266637328376243,0.5313911667690256,0.4257655454041833,0.3904685127649258,0.3591312295764767,0.5138144193053615,0.3850039128702459,0.4233794591259265,0.3715861678279781,0.4290527453127139,0.2384718876328491,0.2991281572262261,0.17303064208456037,0.20971202107987633,0.22678445696325622,0.2379431985959578,0.2517077617085156,0.25164161718853845,0.2413925430793194,0.21281441758587355,0.1993958075824079,0.23506820249109803,0.24922617629230143,0.21430391922104228,0.24795817922149818,0.2728337467912878,0.2524396294814174,0.22741206770904782,0.27522245480172186,0.26997178299823543,0.27173032150837895,0.20100411990408606,0.1995563840571583,0.16919000029627534,0.18540051468057486,0.2262099480010516,0.24702853148716666,0.20025652712670314,0.2865256511317859,0.18240231936212115,0.21361174978639474,0.22967055597289504,0.19488098160084572,0.15981405176061184,0.1896205774428988,0.20845080267691607,0.1792967801002158,0.2334259692737837,0.40747321685337573,0.27401736317724396,0.3674160304969593,0.38645398835485095,0.20909290458192845,0.2789141501601464,0.2231385367191398,0.1978031826301799,0.3312212454014614,0.24700625097444356,0.3236262125476189,0.2819309618629109,0.39095894921008056,0.17799049471633463,0.19560179578134207,0.16553732372491878,0.2730341872509908,0.17092796662437326,0.19632173284207807,0.15935578978940973,0.18648677477710526,0.32380555028762736,0.22329478070477363,0.21084830498470777,0.20618881904201328,0.14041938618122812,0.2731335929377567,0.1647195162865571,0.17880262050383178,0.15068583818967243,0.1638476330209583,0.16296576196219315,0.1347580296242339,0.14387564759304025,0.18995364681690485,0.15804689992959667,0.21156504208071358,0.19652791133190825,0.21293135478295197,0.20930024629249333,0.21263291322263653,0.23273798030910475,0.20016882162579347,0.15228718189566356,0.02296305068753779,0.09074537020519527,0.055535611731758895,0.03572630128149049,0.10488802729797271,0.13746973208847263,0.07155879571493581,0.11121798876788344,0.08507002784400798,0.11385983943575037,0.14337228192937618,0.10653754358300123,0.07523724484459064,0.12247116350810044,0.10149685341755546,0.09289975826900981,0.1124494093016815,0.08311428117517053,0.1482614289166895,0.1133281910848355,0.09553029616983902,0.10542093235863419,0.13074606339041686,0.10299052948600683,0.14602487242184153,0.13543840234477916,0.20936646959284355,0.12764178791676947,0.1361102806486656,0.09047059879913966,0.11429629333935143,0.16936279270172366,0.07719349911728704,0.07048813379367842,0.09532879675115484,0.15392801324693198,0.10413691743013989,0.06287650594142132,0.17021720694437922,0.22109497366167902,0.16405755855325557,0.20712582719414954,0.21977227788661519,0.2535217681339708,0.2105426608938498,0.2984987062757254,0.2175918570033714,0.17220118303220996,0.12171684058416779,0.1734068167778851,0.06459236647493412,0.06172752166343833,0.12682735908903833,0.10342053775318907,0.11956373406100107,0.09282306602480682,0.14871538114430094,0.112743301344335,0.1732840116798965,0.09801982867376252,0.10425036062079485,0.1388045935173706,0.10670991454666912,0.13532963145442775,0.1325086403652065,0.1420367118724973,0.14871069480987958,0.14353601814680106,0.12771706545983183,0.10512905567312054,0.0908289489991848,0.1821891636846248,0.08726691499535916,0.0838091294599517,0.11484543813298363,0.15653710997273834,0.10095120531493856,0.15199847627273283,0.08570714556603287,0.06682503337685006,0.10104133012453695,0.11218398497007807,0.09953408894088026,0.09025772167581608,0.09749840728550142,0.09952434675745524,0.21211713612635916,0.2993522191840022,0.19692478911093875,0.45848506182219795,0.5243654209171682,0.4081671459955147,0.46607449621306696,0.12372657400115625,0.38802614898016596,0.5031719193063957,0.46547607131483204,0.3533036894607244,0.31568292379373003,0.21511113686511846,0.246268808013909,0.3385461710916147,0.4242955012256821,0.14333374229031845,0.4548838781001711,0.34507577257619226,0.3427460902766166,0.2887983242268041,0.5061142947716317,0.39761474429554605,0.3473045113589926,0.3591607382644612,0.485050199157753,0.47268416637574495,0.37293288509149947,0.4249336993203979,0.45512800086453925,0.21339730627781778,0.25040305365317667,0.26725672329250133,0.18230493176111334,0.18629591719731473,0.20084082872079503,0.2485286205051437,0.2863321278340919,0.21139446858884942,0.26606233151232855,0.20745871978447436,0.2198579366499135,0.2007972122289789,0.22796957586711636,0.21221151559869275,0.2484417117245392,0.2631188517860202,0.24483576098239507,0.23661595607134261,0.22005141096414138,0.27059500149522026,0.29921290722730165,0.2697197120579491,0.19563642105795967,0.25106829664215236,0.25541677671490903,0.29254964984920667,0.23392356710396597,0.21338072036250244,0.19363459722364137,0.1735042917403893,0.24110954379838084,0.21978677366043545,0.1810344081020836,0.23432889092700904,0.136234038052388,0.18341160976847706,0.18946077392087207,0.18189929334589483,0.20943732272858878,0.4308628858433794,0.29519087754326656,0.3085714499062505,0.18657216093411236,0.3666236231339388,0.24449426883410222,0.23398045161991968,0.23512794086394354,0.23965392794428428,0.30064825648819093,0.23041372034446167,0.3230349457212274,0.2717026871244446,0.39243628909495337,0.15855624780701358,0.39586844889666906,0.22045630886830425,0.235488067099309,0.20208489969134424,0.3096028670787298,0.2443996003123656,0.17015583894297098,0.26575613600924064,0.2597773454425175,0.26323900751474644,0.24710997337966087,0.2532812674632277,0.22570092355370322,0.20551651391445117,0.15331961147171005,0.29810549996338104,0.14990154897200286,0.1425683940678221,0.16302253935043895,0.174254134524937,0.19196756900615877,0.15018146795003026,0.2004210453981345,0.16962879823790272,0.20509030110507448,0.23018379450450765,0.20530248656027794,0.18997665223219987,0.21205065018069086,0.262270887881652,0.20277632121328235,0.20745030967851033,0.1396339280493069,0.03990640024838704,0.09831796802582062,0.03191619418700806,0.07006155373230014,0.025347442848546512,0.09950181098909591,0.1301418923497954,0.12296814693826212,0.1153297378177741,0.14572894455532803,0.06961889324149895,0.11077165159190872,0.10520455120724517,0.06207689685547908,0.08477167428970277,0.14083011606421575,0.19108341443695248,0.11548247803868678,0.13475074916954025,0.07177855814751981,0.1563722765833792,0.13310477792737663,0.09495657176976235,0.0990544726531685,0.1477334292262036,0.17354276165242727,0.1350209049716491,0.23712613654679526,0.23088349871115962,0.14593652183142886,0.16499236855255717,0.18226138636780098,0.14711205181616382,0.10671794437791444,0.1768027388387951,0.11574117218881651,0.15979360577642968,0.08901841522988951,0.14090688243470811,0.07494918763279763,0.06442464287070197,0.11932273090285207,0.09446606389872741,0.216640872513138,0.2601162982209578,0.1400692823810919,0.14125393434577033,0.08072747765167301,0.1526217740418175,0.10820524327844902,0.166102853862588,0.203306840946087,0.12770535041231879,0.18718370528600714,0.1424885133116183,0.2128967025089865,0.10626053149911446,0.1209052437048572,0.18897431004361137,0.17115773199733736,0.10278711874660457,0.09389256525273608,0.097251218089894,0.111623107681203,0.1393835480377865,0.07842233376107711,0.10942764223310224,0.11091562999178103,0.09119570341488645,0.13114364574456666,0.10206028500512863,0.10129141382792942,0.1308478871802591,0.16189087960930149,0.05810781793234727,0.16700568855010023,0.09467703544350899,0.1020135447855729,0.09411848838070955,0.08413033500248229,0.11102877758226107,0.2015946353626755
