predictedFC_global,empiricalFC
0.16574153455927662,0.18692045721059994
0.15248156699464474,0.13760307632794067
0.1512102243133199,0.14136178475818809
0.1594931947450779,0.1546444303272927
0.14823493881726726,0.1361725163561156
0.1467159391884286,0.11733298663826959
0.16256812205975482,0.11999436270264839
0.15646595138263558,0.1373769012170404
0.1489271189741932,0.12456144902048649
0.19906781302073406,0.24802610468902944
0.21768442353116552,0.3259312022759765
0.2284244093872601,0.23254664666644986
0.24561436967850922,0.25658522977757603
0.22653930813913362,0.2737649628025676
0.19741619013121597,0.1721142478512209
0.21638563783037132,0.2257161282043165
0.18957778308413362,0.16813811693298025
0.22089977863107685,0.1675570745585064
0.2134539733095516,0.24642373981103022
0.20309736477555576,0.18355787758974845
0.2100980440878553,0.22125423519484744
0.20889251927670452,0.21807148067468965
0.2163485716098156,0.23372170958961938
0.19752332000025988,0.14845428756045506
0.2000715986829429,0.1473754919863591
0.18705272152133676,0.12102575609302338
0.1432589944388319,0.19069228820784015
0.14979978246534897,0.1518029439131276
0.15163132412743976,0.15146056471643293
0.15202193932919622,0.14675879855156584
0.17378392299426237,0.16524512334491562
0.160569321283607,0.23619529182374244
0.20257845862293336,0.14619198523458385
0.21505169324393375,0.1344765812459054
0.1947987029110621,0.15068181791404
0.21077436834475324,0.10384504831134193
0.21933267034168102,0.2069533033024195
0.1883694389592179,0.1266174717316539
0.1782764521818157,0.1228946946772392
0.15877678890514493,0.11149998424860333
0.1857598657352488,0.11583592088346294
0.16742846136760545,0.11009374378978262
0.17235331831330153,0.08024226831117515
0.1643619067392621,0.09141082475437162
0.17121676247973583,0.12229462185456218
0.16619075356960042,0.1129805218225035
0.1366527133571579,0.12864832735836546
0.14910856846640858,0.12781888358053492
0.14884924276844735,0.14669035261046928
0.14883816125469085,0.1488621624809151
0.14180697102016115,0.1441594927913163
0.18573095773720483,0.16909819469774467
0.19503880303886093,0.1467740986421628
0.1446159919530406,0.10030332082476208
0.15238965340336816,0.02053002222533562
0.160530314912472,0.0781171781926374
0.13477496644287731,0.051273948389437225
0.15583609111322044,0.038328680831188344
0.10979583264129295,0.0836013549502451
0.18182592441418327,0.12526798815522233
0.17830043067817714,0.05965661200583115
0.18891780014780352,0.10816288980280449
0.1888309265625532,0.07529120897652528
0.1975252120721103,0.16373333761274864
0.17125876473033158,0.12450471955998926
0.18297149376288677,0.10188027886489728
0.19270892843341592,0.08185104241465808
0.22679201500727572,0.14946002253041848
0.20420836969777978,0.06778890372611013
0.21347116582751505,0.06179194658273088
0.22102407105590824,0.11414757784313088
0.22439046014325467,0.07248034995445635
0.21437771468891997,0.13711623783902216
0.19890531755476443,0.14155199474918387
0.12486066531387055,0.056172772152937964
0.13420339715111795,0.08600453288365684
0.14540117056890578,0.13424561182509417
0.13481910835851338,0.06892604918656511
0.1346598409734512,0.10384460989668587
0.14692947499871495,0.10765501592872526
0.15750931355213424,0.20498558238961848
0.16104117392301032,0.1313368464407231
0.13638226027122008,0.10831033498751505
0.1496173649238552,0.06239520239324243
0.21148899471436383,0.08970562707203976
0.1942585467402374,0.15759802180926166
0.1502486502891216,0.06724351418535492
0.14825287834930911,0.03209204469423127
0.13708201862662817,0.09478570712969733
0.17426751682897335,0.10721832929826942
0.18666563463078756,0.0946979440328086
0.19277798249705683,0.07173077260419239
0.18285616547138833,0.17058451222739793
0.17783117024388276,0.17194780428668496
0.20006445321947036,0.12918259484374353
0.19428454574321297,0.15732483280957185
0.17679981894478405,0.1679216990990431
0.19199323345110667,0.18840450554917923
0.20341786469715312,0.1642114792105065
0.21420517280436904,0.21833584792321686
0.23574885193185194,0.19819768861786258
0.2401091473444051,0.20885614871059702
0.23935208124269816,0.11649465341656944
0.22661093425897721,0.13008611024697578
0.22871092362471176,0.08890005477533865
0.22267776158082167,0.032082198163190925
0.15699664399719568,0.10193959845561681
0.13917794132496505,0.12834334476291961
0.12309083615539718,0.1273176832747608
0.1444133404199512,0.09615596990403819
0.15612031703619894,0.12057465301094439
0.12058156866901501,0.08644384653634758
0.15378922529787442,0.14104041802480372
0.11661251327474079,0.08535850516437342
0.13763269823680715,0.08276865412096553
0.1588529408197014,0.10691407998784158
0.11056080858768806,0.110462611664711
0.15045495038501577,0.09022306589515612
0.13569998257305768,0.11665396969367994
0.12958486670483188,0.11908667471280389
0.13529021543852068,0.09446964055812605
0.13963710444933003,0.1351526526175234
0.153573445861584,0.09934558180125733
0.1410720649395275,0.0895497858993266
0.14053537139003647,0.10802659822713928
0.1469684069409926,0.1421573805742944
0.157053854608792,0.10092162146504143
0.1487843201606714,0.10828248461130048
0.13858519049928367,0.0729307858714093
0.14090314568721052,0.10235864202773869
0.19065619587731356,0.09930241322018454
0.21110850265277603,0.17611671812473748
0.19149428792239623,0.09750590789292381
0.16642643307962757,0.039997706263497974
0.21544256203269427,0.07760067738566138
0.20360409580739047,0.11980997909412268
0.17404577467786603,0.08894473486566734
0.16115206211401104,0.08362890537887877
0.14588398578465753,0.05727041393925726
0.2064404750154711,0.10258435706577915
0.17890569101057863,0.18131650270738647
0.20015168880851697,0.2516515884295606
0.19287982363312067,0.20014433982544255
0.20122239858963772,0.2971061193917252
0.1905009824166461,0.31481093118722636
0.1923642311427341,0.2751958242744812
0.18926722989317815,0.27897328549320427
0.1924140331748773,0.1013227874544851
0.1764346124018633,0.2298182565142807
0.19940400474033945,0.3195027384630728
0.18664535098253943,0.2522284917335022
0.18162586169840877,0.20314803473091142
0.1947572613033923,0.19350290850589902
0.16676067725283944,0.11522936699145014
0.1943193356567795,0.16686407562746408
0.1662393379652006,0.20980037207107566
0.19981660820832997,0.2657885059194266
0.18783746187250397,0.12037834131643325
0.18386664950194695,0.2405076121209345
0.17853505448175408,0.20366509634806296
0.19301175629891978,0.2174098719851039
0.157839349449222,0.16481999653679627
0.19098395628788611,0.313069898589367
0.16928758360907364,0.2246145851498127
0.18871627202586086,0.22219935829115794
0.18788315498447022,0.19582074104847508
0.1887970704012046,0.261193517369494
0.20315082946320875,0.30923168315788135
0.18742337768580541,0.21691385213898792
0.1933693984625698,0.2333114384240225
0.19766320155741307,0.269571399589938
0.16199672359056388,0.15105375676742974
0.18475674112078277,0.17740176229716317
0.1725958481201003,0.18430145763235578
0.17506313921736708,0.1257347619984605
0.15670044513106923,0.13118324262485548
0.1624737313253136,0.13996462169069313
0.1779865980506956,0.1688211358204668
0.18293214654467266,0.19426929010667532
0.15822226713433157,0.1411744230917899
0.17866766757128258,0.18071606401223872
0.1638989481612823,0.1417194218907715
0.14494468146673545,0.1333356285754929
0.16875285526346048,0.14154281058281007
0.16702574237037815,0.1513230118244509
0.1408116321179525,0.14196077034874624
0.1509956085837813,0.17111726335954605
0.1543840082425969,0.17901206180376109
0.1469809409261452,0.1672648167716489
0.14718566995377086,0.17210981341726314
0.14504679445286459,0.14488173210758154
0.13311338419300317,0.1777248958022566
0.13199432056320348,0.17681414080120636
0.14138169062000056,0.18508663420126417
0.14202649756705038,0.13786745105182507
0.13122230336166982,0.1699528110236696
0.13790019950080773,0.17778865307364491
0.1566814161437075,0.19278316285299835
0.16717555371405995,0.158976437944898
0.14693800310301067,0.14321488135637273
0.1485902316576709,0.1381579019527202
0.14336853148017675,0.13099832700948033
0.16754033947125893,0.16191999747009922
0.15887020943651195,0.141977364460231
0.1609326278774244,0.11931332911116069
0.1620823088355009,0.158346022117389
0.13717806126197893,0.10310336946517827
0.17132814710337546,0.13669355573214767
0.15254543597572498,0.13205255132363122
0.1532231452732452,0.12801585423541673
0.16507693970421633,0.1371150289957482
0.201609193051174,0.3167294013771381
0.19272097684060085,0.22531359463364967
0.19655563318501357,0.23713704383614811
0.20152683803830024,0.20118199295489128
0.19718776529401544,0.268345452956609
0.15363572013618915,0.17726413006601272
0.19771215425841387,0.1685629305227814
0.1758811231939076,0.16992415549746204
0.15061022208624142,0.1753711206118552
0.19213877274650568,0.2178101592063348
0.1869875254891036,0.1642340787079788
0.20161898668020306,0.23575847351524146
0.16443751450119679,0.18947720057284737
0.18694204078395804,0.2656050127218011
0.19899839342205344,0.13265804732532666
0.1869744181476872,0.2444469458816472
0.17845621509791965,0.16976217350443062
0.19341332920396073,0.1787264891932831
0.16986939717915098,0.14917058531731794
0.13095888172727557,0.2101258067548614
0.1400072018680877,0.1804280525577958
0.14272565331719145,0.12990881174639646
0.14031767764201603,0.19200595856577773
0.19070099430591655,0.1986056770042197
0.19046046680601691,0.18857731638799652
0.1766467921974537,0.18075186623159142
0.17363423110301274,0.16154589648827367
0.16192449880890103,0.144231232738687
0.16701535017225788,0.1371869354190513
0.17958510010509393,0.06808429087167325
0.13988761437676697,0.19235920727041583
0.15850379375020318,0.11534673471077032
0.15755114093600978,0.08889242732870185
0.16307981797141607,0.10876814059012974
0.1539935696091878,0.1136115806651283
0.14992350778869568,0.1220398167871562
0.15072790334503278,0.09755932214808842
0.15037356842613578,0.12010124331117387
0.13928721904716607,0.09612167818034262
0.12408630346217606,0.11635361919172732
0.14283334638962886,0.14987386240940356
0.14248671014093936,0.14034588185307895
0.1621786813522256,0.13418678893817973
0.13824325651448838,0.14072929764895023
0.1843848477602193,0.17466854994644143
0.16000563110787555,0.1364393766824592
0.14073442707405032,0.12731322537821124
0.13409928416377598,0.07914253517010807
0.151326889171165,0.022384063326898185
0.14052460360982227,0.08404933610867438
0.12895647658193687,0.03199036739473131
0.1298048300357984,0.047141336873752236
0.15617436953121924,0.02711780436489081
0.11078208117571259,0.09823619865329258
0.15881756394611188,0.12862912483056926
0.16138527692079976,0.08783473523683846
0.1541437112587944,0.10757953998952156
0.1710336254836647,0.15550158919147272
0.16310464055586713,0.06911636326353184
0.19074771867716028,0.0967327299853158
0.17293135808309026,0.09710942853995468
0.19169552039623258,0.021720549346269536
0.17546655599497657,0.04100766803415836
0.19967361803214065,0.14101228128915072
0.17958207799367856,0.13113092586849295
0.18587649834367498,0.08173256417551994
0.18993056945821962,0.11319480593288951
0.1792743159189387,0.04737153440059739
0.18709721896480802,0.16436781258939848
0.13782329223109246,0.08313811007969564
0.10467287579235704,0.04279787384278307
0.11519515155192353,0.045372528400093065
0.11239090572907923,0.10529338115254487
0.1252713619066572,0.12303892505884731
0.11642683314355155,0.07055550469021994
0.1288895196293169,0.22220067442665695
0.14129278759942765,0.1847900600395506
0.11708490021863228,0.08184658793151686
0.12523057284130557,0.13344149110221265
0.14245229393853182,0.15785205779915143
0.12864932648116484,0.08489763909571667
0.14056749419446296,0.06853491195345485
0.13491098735664006,0.1307927016004325
0.13567737087698795,0.10462322740356036
0.13552585013363805,0.13561254384664206
0.19594328206253045,0.0350029695565481
0.18836688122273482,0.13110815773897547
0.15406948013461264,0.03839008772813324
0.14786718303589244,0.05295589664300178
0.1426227817493946,0.06954716939535233
0.1345054688117711,0.06910424621787137
0.1856489223434398,0.18726581078373997
0.20069552051878642,0.24947620437249368
0.20019405333143797,0.12394135756018045
0.1874834376972484,0.10883337591377693
0.19908292518570267,0.08641171269639673
0.15270324519618747,0.12667277272677469
0.16524221677415676,0.10242667282881905
0.16065694023247326,0.13313812041458517
0.16349607910179895,0.1962440077091434
0.19163660135311392,0.09491011130072816
0.1882408576427065,0.13862467680960278
0.19001673061771687,0.12014297139386378
0.19261781545611942,0.15308704456743866
0.1435156357120677,0.09122392582305942
0.1192669564089428,0.1321740033425511
0.13246716725054267,0.13293645944304022
0.13512516682000225,0.1259943843926864
0.14205602284796676,0.12211914167786435
0.10875940798606043,0.08608661271394077
0.1398150863413352,0.06442442359244412
0.12160999222657155,0.1048448465800796
0.1059374870759701,0.11360579195148686
0.15124484113077957,0.0575412588767637
0.12053790861352702,0.0978803815091535
0.12714906974024529,0.08058397984039152
0.13842576140085316,0.0712977740876986
0.13359862330266808,0.13496100511162618
0.12998838640539107,0.08862089921952482
0.13572781134430753,0.10511122899526275
0.13426098271900538,0.07594552362306284
0.19214816996817374,0.17866890396953977
0.17396437944029502,0.04457537146678146
0.18757561351184593,0.1550618332540886
0.1829260217614813,0.09574408913038339
0.19436442409469917,0.11752526959872735
0.1643750449130373,0.09591604647617293
0.1460995527122409,0.041137426768259884
0.18413228684754301,0.09194875537785849
0.17835485559872868,0.16688104570086057
0.20650441503289263,0.18456868060015416
0.20816031406480198,0.24436203757638617
0.19418997230886242,0.1815321337256652
0.186494969666152,0.15909571298591793
0.18664028942325622,0.18753581301875605
0.2036040320736744,0.17708701139621874
0.16038510577768705,0.1713969696210884
0.20371087755712433,0.1613567086689332
0.177165956104504,0.1623813954514873
0.16485878695579254,0.08748536841285975
0.1761038353967978,0.11833623242682921
0.19045698759595697,0.12565097243021958
0.15560633987371397,0.16190912615978156
0.19862918252638945,0.1835781657719612
0.21397265753086128,0.15731617715650606
0.16102287562325332,0.18187750892208626
0.16609814219808727,0.11740222911734453
0.19069989534686344,0.20192203172241024
0.17569687277593332,0.1746754101281629
0.20579729897392057,0.19101091802514586
0.20606479361366958,0.2071688310121126
0.15975934141325993,0.15295895058251655
0.17881975497924812,0.14352256930962573
0.19239205182325683,0.1941853767199371
0.19458784360197823,0.151277520620346
0.21474616567771318,0.2824040206746897
0.19010650245064611,0.1305446934439234
0.19616942076585886,0.1765561595864126
0.19350287562934407,0.1939452074210209
0.19043871379255914,0.1487922638573001
0.1719199603428334,0.1884990983747268
0.1668724803392952,0.115263218034652
0.1638012063409037,0.1328262186198447
0.17098943769755584,0.14208350633898537
0.1950176964881038,0.13645819385957017
0.19266088793492772,0.15439933499427605
0.15614551825420672,0.1396125053077059
0.1658319702447652,0.11045088300676414
0.17442035887657595,0.12899424148642066
0.1684396886658122,0.09472095156433213
0.17650058721499626,0.13774500805910195
0.16859381381075275,0.14961011369841395
0.16233474261553935,0.13785362974826532
0.16308244589545132,0.14187583674354315
0.15077853076241882,0.1304517862385215
0.1544118899905541,0.15002318206758583
0.14112554072740274,0.13101924841748955
0.14740136407428714,0.11092973095288011
0.15194132334321053,0.14785340236055716
0.1675513422134511,0.15046046882915853
0.16757292535470675,0.11757339983698016
0.15001848943141455,0.12358400668942048
0.14036466095910816,0.10394415183759619
0.14491243012112964,0.09105444187477157
0.15011957297468942,0.13380356265072504
0.16967940672083626,0.13273497248549426
0.1549606577539912,0.12185691558142915
0.16211219018387568,0.14998956466006638
0.15194376723521136,0.1086006631307548
0.14721038390833938,0.11420802265271601
0.14809695016981458,0.1299326645831641
0.13575775275338886,0.11475093987394536
0.14698623977385522,0.10987216203638979
0.15518620704184297,0.1025704494555349
0.15074995618098325,0.11783183951792268
0.1383418513078134,0.1065677129859214
0.1844633218009473,0.13393722551986692
0.19194434180354883,0.23166469240193044
0.20716224063395458,0.21133156451836607
0.22377873437489107,0.21258873238982004
0.20726453838569098,0.19038282263955456
0.19198632743294677,0.14062531563963876
0.19494577691933124,0.1720005772546111
0.1799009701759125,0.13303738070618956
0.2010220814256216,0.1315237575781022
0.19601350573645998,0.16300408625574192
0.19361475291319338,0.13834662022571287
0.18651752664504265,0.14394517073379504
0.18781549198528733,0.2101611215545364
0.1941579349330841,0.13605342845484575
0.1749907112342435,0.1842208656468233
0.17612653353509272,0.14091949910670853
0.16198304179523254,0.12403392462032993
0.14138289539982168,0.12120104387666457
0.15200238470716737,0.17705762124204258
0.15384634935985772,0.1182618808614075
0.15211445218593428,0.19897642859001402
0.16652483781573296,0.13214962640913797
0.15723898543841147,0.15178670967952412
0.18999147871058114,0.12409427182091852
0.21036578885695556,0.05495892519441743
0.17970385088865282,0.11619277276284053
0.18929086731264635,0.09599308757929406
0.20610186663511482,0.14852498370631376
0.19860650918351613,0.10892241639511284
0.17218643197610994,0.09789566652533277
0.15132286533998718,0.076567959489158
0.1879526656970733,0.11119800720468451
0.16289406401813555,0.06726218618375725
0.17292925079924834,0.05483506460718139
0.1612275130113131,0.04958782178737891
0.17677413928836422,0.08492616697520211
0.16028522130328138,0.059052759518358866
0.14301792669864558,0.07345985744634183
0.14910762292043367,0.09760919538252351
0.14621652691886888,0.12670499393520773
0.13997237147789182,0.1469671776060766
0.13917650794122546,0.08753611293397986
0.17318115145267268,0.18745417915898663
0.1740492129124913,0.15161463756211446
0.1440614713619684,0.06455866366413203
0.14929105665754402,0.015295673590672416
0.15948938659875622,0.0904223708513414
0.13510349550845424,0.05242578411762869
0.1480165932578343,0.042825604613299775
0.11085923338960944,0.09154527818330298
0.18570356962440174,0.08708270621750533
0.1774268375565154,0.05914686767745154
0.18984094844673483,0.1234943348056345
0.18430879191738422,0.06374173605965824
0.1915012480663234,0.1406818222586325
0.17154455263785506,0.10328199835962938
0.18289987466175164,0.10014078111087958
0.1893668022564947,0.15767783225552823
0.208594861116187,0.1918173235298623
0.18958984699599454,0.05268390211246213
0.19933645257258,0.07253376361976256
0.20958357623162835,0.12191024963186337
0.20969075511957108,0.07984658530658746
0.19544848386437744,0.1215058130303914
0.18648215989113098,0.19426482999576877
0.12649328505876084,0.0352653058775247
0.12919454430089689,0.08256167904145209
0.14665166529491794,0.13006482992155388
0.13842746759251284,0.07919591155373042
0.1339063809757251,0.09348216811593792
0.1483182528947658,0.10115327771291653
0.15728697093794403,0.1982247606245968
0.1549233695567988,0.12769556699256393
0.1376993654766181,0.12546620877145115
0.14720530251566594,0.062126657326409644
0.18812075566458555,0.13007726138465997
0.1818664671118031,0.24662943154606767
0.14356429587671873,0.07303267919557693
0.1410052393636656,0.024609551671994256
0.13599630619488925,0.1101455850825325
0.18231929719042012,0.076647083906003
0.18286278513371398,0.1307463234939063
0.1831838221991415,0.08001055584049473
0.18466509534452397,0.20047394662697568
0.18988242500609193,0.12363119269526482
0.18574232760157897,0.11718011636891142
0.18507400534579982,0.10468018568511524
0.17348710828537697,0.12436174093024875
0.1847628575626846,0.13318360410704
0.19478017004232323,0.09520285878765655
0.19978615979871608,0.17418024129478876
0.21663816280029144,0.22329382081621607
0.22391985466449346,0.39543679079322314
0.22070879095755835,0.1679555547873437
0.21260530724409304,0.13569282226657628
0.21030996760945617,0.20083439099722813
0.20961296963490575,0.06833678079481247
0.15453977881745842,0.08782242549360332
0.13450809648529502,0.17102050125814222
0.12100964691491879,0.1882170077158479
0.1400831865978051,0.17425167915266235
0.15241735598162787,0.09343912913310004
0.11861417314636205,0.09929434008065084
0.14953634554224088,0.0863799247217504
0.11960075565957866,0.14262603114024328
0.13620301291404288,0.14211013689771623
0.15759417368591247,0.06998646056567917
0.11067567586679494,0.1941823990189371
0.15035862285268597,0.10041012156377183
0.13379658189478572,0.14965624564930202
0.1340361733983768,0.13943392584285833
0.1358259353322933,0.07715612987182595
0.14347189104730845,0.22860631424556116
0.14880366010465718,0.12681398684871498
0.13913109916640481,0.09528990801197053
0.1415039666019257,0.20912209528798859
0.14278680469056884,0.10191146506773416
0.15458173381552603,0.16702814338738534
0.14614462439488746,0.23197615071605623
0.13659823654787673,0.058950694494411406
0.14262908605276772,0.04487080244352452
0.1820453466160808,0.20010147671875073
0.1968111530955987,0.34602804818527444
0.18049275791991218,0.18468842813032033
0.1628513843169901,0.050048534003590314
0.191468600324458,0.13719019402241814
0.18820997338881323,0.19706998236748005
0.16382170489753975,0.14762102313923373
0.147122689940902,0.15255457885030385
0.14094041936607515,0.059880331515057686
0.18566436790543198,0.17901135206017396
0.16930154405522224,0.22939726426686152
0.184032081053428,0.18079301559031652
0.17645287290884418,0.2804394602848245
0.1815319012664385,0.1785662027152372
0.17397912741108656,0.18161138164156207
0.18073895765692474,0.21937453323820166
0.1747767098228125,0.18544819555291647
0.17561533704991403,0.12686245444392716
0.16495113111467613,0.16271610424002123
0.17974561500664543,0.18254248327601746
0.17301978369040313,0.1318451143373974
0.1687201182223237,0.15789064088324792
0.1767475250500695,0.15145678555347158
0.1577949987925658,0.08574373050587325
0.17271926349548553,0.16506906945614713
0.15224276541467446,0.18782146793883828
0.18396728374549226,0.17182644149759038
0.16595853127308463,0.179780156160369
0.16554852609603915,0.1259045485251402
0.16617388753487544,0.1755458635260998
0.17373498154005643,0.19169384175361273
0.14034120461981764,0.11360399821073688
0.17654304002475443,0.20431536452980978
0.14966795619305048,0.15172697250054543
0.17799976798659775,0.1855784610613744
0.17385363436081844,0.13658395983454008
0.16790796186447937,0.150293302708381
0.1861977082008062,0.21016140299425728
0.1757096272564735,0.16227363299087869
0.18091781084165393,0.14373589869180692
0.17819612884162947,0.14644390300144203
0.1596441027131795,0.12386870511151594
0.1753125152940287,0.14638281139406373
0.16249390990296556,0.16857832591969818
0.16737470736534343,0.11577848076220648
0.14805584903721514,0.10548910381440883
0.15731191681826304,0.1283973173918059
0.16806629856279165,0.1564125552094022
0.17668585582570562,0.14950440458077344
0.15112161757564857,0.12065088357472017
0.17270229633713696,0.1559767414757424
0.15196357570029337,0.11147108185437112
0.14892222635489982,0.08832302968174875
0.16421631382316212,0.11773565737265633
0.1537908956677748,0.11743921517103406
0.1411469396678679,0.09573825939867982
0.14543808094080599,0.1546946284003927
0.1540409710890927,0.12197980601135403
0.14473034709885008,0.13933198527094937
0.15086369987669498,0.1348599221277667
0.1383989276580539,0.12273974083292973
0.1348753577028387,0.14220540863667885
0.13195604250543674,0.1178493154662272
0.14037237076151177,0.15009470306502126
0.13631696006189842,0.11707027598746758
0.1327367243284726,0.14184463232050631
0.13974462060409656,0.14458006374000934
0.14765287174380548,0.152182176376499
0.15712188172480776,0.1295902473374813
0.14153593654309782,0.12476488948986338
0.13737594305246736,0.11466151714638839
0.13659558309323838,0.10047996715316877
0.154187742463587,0.13833429918282716
0.15450949847188403,0.11808783242947049
0.15243267791603538,0.10399013086359701
0.15397239138407035,0.13457490538065298
0.13283765969030084,0.09615922745666043
0.16171056969371764,0.1354645760718773
0.14063185498828307,0.1065415126771495
0.1443006539453881,0.10907447879710763
0.15655018133843412,0.10716754048065774
0.1843949650897926,0.20548706007980816
0.18157206094666514,0.17391946606848835
0.18368972358402297,0.21284549336554123
0.18485733481008562,0.34079981891720007
0.1848989298137393,0.1911101071444122
0.15406799034838992,0.12246852026870302
0.17728138008288888,0.17306638124206383
0.16453820963654814,0.11408207438249797
0.14886105716323866,0.12899633681919687
0.17364510401158045,0.13379755077937933
0.17008478801757546,0.10798858369845066
0.177574208080014,0.18399771288846112
0.15644655662617726,0.1325920427539381
0.1753166359790773,0.15758515781607113
0.18437829191750474,0.18539339935651356
0.17140603634501156,0.15033619756286482
0.17185246849088454,0.18637875178176508
0.18085703311223061,0.18065281285044085
0.16051221529286833,0.13580352343597918
0.12712529269169898,0.13979792435553653
0.13322251867032875,0.14368161879931696
0.14172632890638875,0.109600447617306
0.13793761914177383,0.11025725933211449
0.17436856316843635,0.15761143691898277
0.17906028570970844,0.13332652780292698
0.17266643842078727,0.14754941457046433
0.16816775829294658,0.11295643818499915
0.15964510621521263,0.10371602915492512
0.1560717515259899,0.10301300472599245
0.16618060233078352,0.04434751567072983
0.13627266135892502,0.10520807689593221
0.15576743726412995,0.10424003448520251
0.1532224748239724,0.04758705735359873
0.1557315232452293,0.09265404786018971
0.14447672953555624,0.07512402570330383
0.1493785435801463,0.05561865207155286
0.1480821849520009,0.06032155460337618
0.14714894721592237,0.05954629440349895
0.13569612601072184,0.03785044181875503
0.12164103125345234,0.06960893077606085
0.14381728939489502,0.09641231828446466
0.14026051513769155,0.12356064424623381
0.15403901736558265,0.15098152174912835
0.13588217166450095,0.0791012991054165
0.17264333320307584,0.16664917043813168
0.14949430912508338,0.11770814033345009
0.13593547402458425,0.07560572134045936
0.13161091215112836,0.03187312235159194
0.1423297878994908,0.025540636381134296
0.13327091092712973,0.0770558116077837
0.1257434241647408,0.045275514088070234
0.1294382642541303,0.020974244195366896
0.14978706049177862,0.0328359573836716
0.10746311467430694,0.10258689335703476
0.15396981631711798,0.11202590626669776
0.15279104137131982,0.06145732251002511
0.14945550593231222,0.10513187740968558
0.16414091240436324,0.15584807081485816
0.1572981794066487,0.06543926695390777
0.18251264216220042,0.08544207981894691
0.16833502327844613,0.14030671182922347
0.1809455850802635,0.04423425039947985
0.16500892606055986,0.04332975043121112
0.18135624653740834,0.15369126007469724
0.1720475448777253,0.0723589906995916
0.17839176672868018,0.057956410235743536
0.17486039011686705,0.10324801297649884
0.17200421608183739,0.058523809787467754
0.17674971170544942,0.17711274760216456
0.13138608710885302,0.05609206173897149
0.10462704117724168,0.011111558770247084
0.11337700538060343,0.02705717177646655
0.1144144951290017,0.1251331283853685
0.12316664316644885,0.08845891344109706
0.11594824464307103,0.04443489538973706
0.13232172012134996,0.19302274482929305
0.14126301879488462,0.14121345427455834
0.1161304235804769,0.0652724354567741
0.12794768472722556,0.12149545595726545
0.14522803975265822,0.1325925085254208
0.13454063489059462,0.08704772828342591
0.1379049275944202,0.08393962634700225
0.1363106170312306,0.10886214383172862
0.133054649114617,0.15053674164016595
0.1378815719336471,0.1783779794493713
0.1796411901074695,0.04419400085092462
0.17943269339422438,0.19629117437877328
0.1447861378734124,0.031652930485745634
0.14284804397367262,0.04895639379662626
0.1429107854875145,0.07746261922631287
0.13456689014126827,0.05993684270631921
0.18024498722602092,0.19233009476042898
0.18516986526817056,0.33547505392902993
0.19573935557736102,0.17761888408466814
0.18056638732731872,0.14276386589180026
0.18489236714282403,0.18582190658103334
0.1520218222938156,0.10728983216843951
0.15757650983912552,0.13935327164992148
0.15983948528990202,0.09984064560570395
0.15735528054609657,0.21482765131783976
0.18006431950590127,0.11360295833770406
0.17670726762972752,0.08905317573147635
0.1812134131770802,0.10692964285579688
0.17942330194010545,0.0933802372958181
0.13751012641482266,0.09354860450048269
0.11637784514888999,0.17236557020023047
0.1273140344520183,0.08704530940685293
0.1353283247530397,0.08599202657054783
0.13813371092553897,0.1976333685808072
0.11209579780643703,0.14349654722151323
0.13696367517220015,0.10849910057712048
