orig_rsq,new_rsq,fcgrad
0.2632095225226171,0.18237125921137465,-3.75888109822063
0.2443060143610501,0.19074407205393162,3.378122903868326
0.3945184254667814,0.25383827691445193,-4.495226663727653
0.2981844843181641,0.17798861115335796,-4.816629221652149
0.4545535811379965,0.2830516464172831,-4.931100868800302
0.5832495034231711,0.35196340678346794,-4.698729708300296
0.2901574124567566,0.240331923353153,-0.097441917335345
0.4028963046832564,0.24994575751375248,-4.181119258476564
0.5566787671097994,0.35359179123518536,-4.885113991135364
0.2909326648346,0.2624081112894724,-4.974576739459337
0.4502147118891793,0.33743620672127905,-4.956415064231019
0.4163869986727709,0.13722293295295318,-1.1388504501093475
0.3090130160891206,0.24239828752300863,-4.440199882192526
0.5595772067814078,0.32430919431692473,-4.457911008699155
0.7050324265934874,0.4265804883801487,-4.4449827490313885
0.2496412315342127,0.23704996176963766,-4.916271951790892
0.2359683357718016,0.24735350542573442,-4.77286755190136
0.6020766441068854,0.3682132756082873,-4.849337262030548
0.6487410840772573,0.3509564818826396,-4.752800151731809
0.2221828800774983,0.1723512008725797,5.2247042472036735
0.4438319813204874,0.3356999677134599,-5.021501639593178
0.2728458016549506,0.29587268100055775,-4.973155831530783
0.4520603772874905,0.29408533065132225,-4.453613657750948
0.4797703922906993,0.3262796718797677,-4.945807527783904
0.4028225823081551,0.2904906524900498,-5.016464871512179
0.2876794027662304,0.26987473842541465,-5.059385626578751
0.4490174819013659,0.28064509281893735,-4.815189611989708
0.4075027519114502,0.29178322117541633,-2.517610417769573
0.3680457142612466,0.2651937071888133,-5.033175534686458
0.2803602445547886,0.2901655921481283,-4.83481233630907
0.2884196235830242,0.30937014961351217,-3.9472671922937135
0.1820583243623077,0.22087379803550622,-5.58083713835396
0.1317027252700769,0.16600701313942445,-5.534480910971813
0.1008418311023693,0.20187415453681457,-5.94543523347979
0.3145851049063795,0.24614734758402945,-6.3296408564902285
0.2035541191392089,0.1470884066513548,-6.641077070269792
0.1015090547010221,0.15867366955117446,-5.196245127985026
0.105289171529829,0.204529428485822,-5.789410483327189
0.2666914692423427,0.17006432369128344,-6.433276948868972
0.2200532285137986,0.12922860664968316,-5.959070348191789
0.2826168674189693,0.2902547063642602,-6.341399930037215
0.2718051460243952,0.3035880963395614,-4.980785109928849
0.1651856394188096,0.19542396170895238,-6.883097526368281
0.1933950266072351,0.196096507553844,-6.802203914404642
0.1592627943099784,0.1345098352800761,-7.203933275029504
0.3000107993952363,0.33671455868263345,-6.089392062128598
0.1717874068159596,0.16176218738502723,-6.35674116312366
0.1838926415580575,0.21503764692906857,-7.167699567870336
0.2324269903746548,0.16416129829876858,-6.699821885893311
0.1137697515233104,0.20366386030872397,-5.916398163805856
0.2810732893041517,0.30753524221435236,-7.1788731490444055
0.2850244758954749,0.3313804079203657,-7.1214531796577925
0.2881892970591756,0.3378111467849201,-7.365565135372607
0.2904950948261442,0.29738157365464746,-6.850545821450959
0.2825747158499553,0.3170819656051127,-7.633447272396853
0.2513373393425663,0.25020103814808825,-6.43424627564529
0.3718872059427104,0.37178813677760636,-7.443903090490474
0.3082851636666858,0.34179887386148033,-5.954380133660894
0.4035677508609263,0.34115270439763257,-7.565427170564505
0.3170207600555973,0.33548911848125784,-6.748807808523748
0.3042351212064913,0.4016298760735151,-5.269329921375119
0.3580210406327443,0.30623882968423866,-7.1898803195285215
0.3815229503346348,0.3311265775739789,-7.334925630949077
0.2713516308595283,0.2926532925192661,-7.54943252289406
0.3467282217261396,0.42302285099151726,-6.8558097835690415
0.3243357595057716,0.2609716178534971,-7.365293221332918
0.3420600976431623,0.34650760149041837,-7.090210642419503
0.3038774035288539,0.32196908438588523,-7.674248894641416
0.2358427930700528,0.17603753986390713,-2.592406752772711
0.3030007093897529,0.23936123515578245,-2.1156548423465846
0.2850112292598227,0.23009253963176246,-1.7439807369078633
0.213902981079897,0.2798352007274014,-3.651489563159829
0.2436708393323499,0.2807985232850594,-3.040947126526308
