orig_rsq,new_rsq,fcgrad
0.2632095225226171,0.13518083663804847,-3.75888109822063
0.2443060143610501,0.027622011148632275,3.378122903868326
0.3945184254667814,0.28477769394147623,-4.495226663727653
0.2981844843181641,0.15454967662362606,-4.816629221652149
0.4545535811379965,0.33764146033262,-4.931100868800302
0.5832495034231711,0.4044323812995465,-4.698729708300296
0.2901574124567566,0.15059274588133242,-0.097441917335345
0.4028963046832564,0.3329570152826141,-4.181119258476564
0.5566787671097994,0.44104194173268607,-4.885113991135364
0.2909326648346,0.20283830837809413,-4.974576739459337
0.4502147118891793,0.34371365364275774,-4.956415064231019
0.4163869986727709,0.2894178098923338,-1.1388504501093475
0.3090130160891206,0.149422687897229,-4.440199882192526
0.5595772067814078,0.4024996880549251,-4.457911008699155
0.7050324265934874,0.6132899443649684,-4.4449827490313885
0.2496412315342127,0.18509605108973426,-4.916271951790892
0.2359683357718016,0.29392169917256994,-4.77286755190136
0.6020766441068854,0.6124408583342975,-4.849337262030548
0.6487410840772573,0.523474119550912,-4.752800151731809
0.2221828800774983,0.16980851852219792,5.2247042472036735
0.4438319813204874,0.40065307509628256,-5.021501639593178
0.2728458016549506,0.26517565538451304,-4.973155831530783
0.4520603772874905,0.3232727311243905,-4.453613657750948
0.4797703922906993,0.43239756151269404,-4.945807527783904
0.4028225823081551,0.2746791677351377,-5.016464871512179
0.2876794027662304,0.27311758986386714,-5.059385626578751
0.4490174819013659,0.42156071251578653,-4.815189611989708
0.4075027519114502,0.21577738029379623,-2.517610417769573
0.3680457142612466,0.3410231466856697,-5.033175534686458
0.2803602445547886,0.1544202674072448,-4.83481233630907
0.2884196235830242,0.15462362236395333,-3.9472671922937135
0.1820583243623077,0.11724607182097013,-5.58083713835396
0.1317027252700769,0.23697472764247196,-5.534480910971813
0.1008418311023693,0.060004451991971575,-5.94543523347979
0.3145851049063795,0.044608563038061266,-6.3296408564902285
0.2035541191392089,0.1869515031604414,-6.641077070269792
0.1015090547010221,0.22286301590282342,-5.196245127985026
0.105289171529829,0.17880849168897994,-5.789410483327189
0.2666914692423427,0.153259237630896,-6.433276948868972
0.2200532285137986,0.09853462360103493,-5.959070348191789
0.2826168674189693,0.21112065200292573,-6.341399930037215
0.2718051460243952,0.16654925158216416,-4.980785109928849
0.1651856394188096,0.22891994383343295,-6.883097526368281
0.1933950266072351,0.2251901478558077,-6.802203914404642
0.1592627943099784,0.2396854619448252,-7.203933275029504
0.3000107993952363,0.1606470153409143,-6.089392062128598
0.1717874068159596,0.19482454123895543,-6.35674116312366
0.1838926415580575,0.15683231393899355,-7.167699567870336
0.2324269903746548,0.24527639264071355,-6.699821885893311
0.1137697515233104,0.12222852142477625,-5.916398163805856
0.2810732893041517,0.16298254401302437,-7.1788731490444055
0.2850244758954749,0.2202350052083153,-7.1214531796577925
0.2881892970591756,0.23963219843735617,-7.365565135372607
0.2904950948261442,0.1504454205350999,-6.850545821450959
0.2825747158499553,0.23002725866565232,-7.633447272396853
0.2513373393425663,0.269775270067797,-6.43424627564529
0.3718872059427104,0.2806144920574346,-7.443903090490474
0.3082851636666858,0.16289431841797197,-5.954380133660894
0.4035677508609263,0.1869432385490346,-7.565427170564505
0.3170207600555973,0.15614989220216124,-6.748807808523748
0.3042351212064913,0.21490886984571222,-5.269329921375119
0.3580210406327443,0.19099363229731658,-7.1898803195285215
0.3815229503346348,0.2120523656277995,-7.334925630949077
0.2713516308595283,0.19395968434686917,-7.54943252289406
0.3467282217261396,0.254840940566192,-6.8558097835690415
0.3243357595057716,0.25625784139764685,-7.365293221332918
0.3420600976431623,0.23631131126141092,-7.090210642419503
0.3038774035288539,0.21267376403501492,-7.674248894641416
0.2358427930700528,0.06948738470098459,-2.592406752772711
0.3030007093897529,0.07177630048022032,-2.1156548423465846
0.2850112292598227,0.02492503795193235,-1.7439807369078633
0.213902981079897,0.19440178578771672,-3.651489563159829
0.2436708393323499,0.14974899604152803,-3.040947126526308
0.2004400983586354,0.06289365283991832,-1.6100896588133748
0.2546564996950019,0.14309138165589463,-1.340225742563279
0.2931248801326024,0.19796309299109105,-4.963997967044032
0.1755921555663652,0.14565115511542437,-0.3354688838921484
0.1953339313382953,0.06423227295786982,-2.196921452193315
0.3002024789120828,0.2613980694011715,-4.286661065100851
0.2007730185587951,0.1327672838119336,-3.076921139057605
0.3280956517448365,0.15003906764568176,-1.9873434725349608
0.2110069919244945,0.15126037075869014,-4.368830836448396
0.2765619111007139,0.13974816391985123,-1.6915766858972776
0.3105584529579944,0.22348534228131756,-4.223857449999905
0.3616809339593545,0.2758598434556564,-5.640374396174654
0.0421917521375645,0.11166134178901699,-3.303456081730155
0.1380290041355412,0.12605866973434765,0.2371700642644211
0.105099455643193,0.14209594581628926,-2.5915764656001223
0.1239865159206762,0.07961074691282677,-0.1882455940034031
0.1853450226281722,0.09550803696146193,-0.5726291797958938
0.1204352367591279,0.18170645570243393,-2.212278206338365
0.173307534626657,0.09043436992873466,-3.641515960281012
0.1384901969479637,0.06795052198446605,0.3858920260450513
0.2135286225604935,0.10289046500894161,-2.469898520609187
0.1247233171370505,0.04484107946539062,-1.1880520045546263
0.2375627576122545,0.13503619541625989,0.3948656377233363
0.2307422945714302,0.026419279820153907,-4.0986076263555535
0.1563063909446509,0.04788781860512459,-3.285331596523926
0.1666182866607926,0.06260602194461973,1.072369675051058
0.1729793966977093,0.036961856480637656,-3.3388548157061435
0.1786476441414616,0.014787763519668373,-1.8672684868600395
0.1760469172850116,0.020319185288677932,-3.1681329371857623
0.2193578395744679,0.047838843258951935,-0.6135247002169092
0.2590659150111106,0.025472202339677064,-4.42902318216442
0.2309382981837596,0.1988056287077261,-0.4958793376505826
0.1519092405125051,0.008526212721909454,-0.9965635096645392
0.0750290617934231,0.02581762031227519,-3.0542320065735127
0.1804973534043743,0.20174526399393267,-5.528968353616872
0.15167378856087,0.0894447828219419,-2.968165368771666
0.1103479844668537,0.12499188309851139,-3.565409515852072
0.1755734315771143,0.1351051376078427,-2.7188335381392155
0.2539970105685974,0.15127371629994568,-3.1514647977920376
0.1416464041393255,0.12681384186956757,-3.4088703856830147
0.1305492108061013,0.08972020454905594,7.2147223283564355
0.0733536786950205,0.044482613300420915,0.7372592474375298
0.1838383896433639,0.03373276967172023,8.545392291384832
0.0343254623197735,0.05316270877294671,9.052039399386954
0.1801079500969112,0.07409227113805195,8.856791442706584
0.0808371498235863,0.06435433762477005,4.696035437367587
0.1890945075723991,0.02467855105461425,-1.7939479834186614
0.1482021695756225,0.05452202831907105,3.2057649193810565
0.273743773802759,0.11059553792424925,6.283003179537991
0.1574597803943879,0.06598373437522964,3.525457375541793
0.0733535749836499,0.044678988440262746,8.50008104727677
0.0687158983973866,0.026886483525297322,7.293748744963548
0.1332590238974362,0.016772549846597817,7.4067718327239795
0.1958951829643083,0.10465205510265752,4.130032472566979
0.0676792600267821,0.07852352605523583,1.0476612359431945
0.0757976329157817,0.05046194611971311,6.458389280423836
0.1466318958947108,0.07290253340879982,5.316465801709609
0.1230603560259975,0.061819994526574495,4.986356502675706
0.1255629835620175,0.11751522713223372,2.417639604967606
0.1151479856204854,0.02414772084672845,5.234985078938567
0.0641533371920796,0.027228644587166673,2.5505693688407947
0.2072237034488021,0.13149563537493902,6.734007212872623
0.1816800898943992,0.03155791654813844,1.3173356148887732
0.091361879810933,0.025137830404640238,3.962005155196323
0.1200064447789798,0.13944278182649028,4.328312707466217
0.0923937558344046,0.03453396660139896,1.0239580786722409
0.194759292154625,0.09127469881197747,4.747793635007253
0.084725286175462,0.11921630509533199,4.374208088093632
0.1127838788549832,0.007530600337850135,0.9724566806743424
0.0338494285090977,0.024749399997696098,3.1113575340360806
0.1541088653506457,0.14857332728281736,2.8177415101652468
0.2424474941277029,0.15691868156269018,2.0902481051390334
0.0967683301462143,0.08777308841985276,0.838761444040185
0.0618621270390868,0.08823375546583478,3.587844897991122
0.0955441705130012,0.12620759230452727,5.874296427464151
0.0708891922120871,0.02689010647950496,8.766600419828128
0.0685615396666173,0.04093656018568714,9.004935158604425
0.0912309109894594,0.004161520885612946,6.897389549523954
0.0793930159598758,0.01719539333353648,8.63391553506844
0.1531057244193392,0.011268210503185494,-0.3667221898809604
0.0535719955586945,0.026906496502829613,8.453957029367276
0.0654081759772206,0.038009764429949744,7.046540879687866
0.124385587442526,0.09691122530634999,-3.1781824259551787
0.1306634527082935,0.1944138429435629,-2.270222933790208
0.0856877809723821,0.09649810610580245,5.309599000696702
0.1206429498287984,0.18479804995818572,-1.4612325591742847
