orig_rsq,new_rsq,fcgrad
0.2632095225226171,0.2860977648862977,-3.75888109822063
0.2443060143610501,0.27354407722093543,3.378122903868326
0.3945184254667814,0.2736498879432211,-4.495226663727653
0.2981844843181641,0.21669397331320173,-4.816629221652149
0.4545535811379965,0.3062801131245423,-4.931100868800302
0.5832495034231711,0.38412014898596947,-4.698729708300296
0.2901574124567566,0.2704884036923384,-0.097441917335345
0.4028963046832564,0.2899000736115026,-4.181119258476564
0.5566787671097994,0.3092751688431621,-4.885113991135364
0.2909326648346,0.17542551163062248,-4.974576739459337
0.4502147118891793,0.26746252464582576,-4.956415064231019
0.4163869986727709,0.26930140252066004,-1.1388504501093475
0.3090130160891206,0.29387907130365454,-4.440199882192526
0.5595772067814078,0.3839223530669248,-4.457911008699155
0.7050324265934874,0.4551412265717485,-4.4449827490313885
0.2496412315342127,0.1315269130785337,-4.916271951790892
0.2359683357718016,0.11327621767810814,-4.77286755190136
0.6020766441068854,0.3719692974908698,-4.849337262030548
0.6487410840772573,0.4260043937546406,-4.752800151731809
0.2221828800774983,0.11609829499704549,5.2247042472036735
0.4438319813204874,0.2808614825597179,-5.021501639593178
0.2728458016549506,0.11124610170097748,-4.973155831530783
0.4520603772874905,0.2635756080941637,-4.453613657750948
0.4797703922906993,0.31479696675586333,-4.945807527783904
0.4028225823081551,0.210009124320632,-5.016464871512179
0.2876794027662304,0.09946553099497246,-5.059385626578751
0.4490174819013659,0.26757738348382154,-4.815189611989708
0.4075027519114502,0.20040684297046674,-2.517610417769573
0.3680457142612466,0.19451157827093601,-5.033175534686458
0.2803602445547886,0.08762803379597506,-4.83481233630907
0.2884196235830242,0.15283956667243848,-3.9472671922937135
0.1820583243623077,0.23872931449290136,-5.58083713835396
0.1317027252700769,0.1438989652073449,-5.534480910971813
0.1008418311023693,0.1715767751793359,-5.94543523347979
0.3145851049063795,0.32256508563139963,-6.3296408564902285
0.2035541191392089,0.1828774554650029,-6.641077070269792
0.1015090547010221,0.05436244627355713,-5.196245127985026
0.105289171529829,0.09477593038143983,-5.789410483327189
0.2666914692423427,0.23523459927198187,-6.433276948868972
0.2200532285137986,0.18692076553843906,-5.959070348191789
0.2826168674189693,0.239141406301828,-6.341399930037215
0.2718051460243952,0.20634675312251904,-4.980785109928849
0.1651856394188096,0.18089169271620054,-6.883097526368281
0.1933950266072351,0.17985128980539156,-6.802203914404642
0.1592627943099784,0.16204324401448922,-7.203933275029504
0.3000107993952363,0.22556052157370432,-6.089392062128598
0.1717874068159596,0.11268125624058645,-6.35674116312366
0.1838926415580575,0.14080879702141558,-7.167699567870336
0.2324269903746548,0.19792372104436518,-6.699821885893311
0.1137697515233104,0.07015943342752506,-5.916398163805856
0.2810732893041517,0.18691092430697254,-7.1788731490444055
0.2850244758954749,0.1715957556693235,-7.1214531796577925
0.2881892970591756,0.14950467077874252,-7.365565135372607
0.2904950948261442,0.1732013653614114,-6.850545821450959
0.2825747158499553,0.16273418949129625,-7.633447272396853
0.2513373393425663,0.17240785825303673,-6.43424627564529
0.3718872059427104,0.21423423659915564,-7.443903090490474
0.3082851636666858,0.21715245630802926,-5.954380133660894
0.4035677508609263,0.27800723602276356,-7.565427170564505
0.3170207600555973,0.23088162231488285,-6.748807808523748
0.3042351212064913,0.19220718743682041,-5.269329921375119
0.3580210406327443,0.22249914352018396,-7.1898803195285215
0.3815229503346348,0.2605462560320638,-7.334925630949077
0.2713516308595283,0.11295664598919752,-7.54943252289406
0.3467282217261396,0.18663454951389913,-6.8558097835690415
0.3243357595057716,0.20104102562403137,-7.365293221332918
0.3420600976431623,0.1930425885819237,-7.090210642419503
0.3038774035288539,0.13949790258953154,-7.674248894641416
0.2358427930700528,0.25021152833395055,-2.592406752772711
0.3030007093897529,0.24619697348740988,-2.1156548423465846
0.2850112292598227,0.19905839056822672,-1.7439807369078633
0.213902981079897,0.07842984497377936,-3.651489563159829
0.2436708393323499,0.11977717925993625,-3.040947126526308
0.2004400983586354,0.1575589079070142,-1.6100896588133748
0.2546564996950019,0.15269711584928447,-1.340225742563279
0.2931248801326024,0.1813565885569487,-4.963997967044032
0.1755921555663652,0.09783026159259567,-0.3354688838921484
0.1953339313382953,0.1159359812204126,-2.196921452193315
0.3002024789120828,0.18591161172663517,-4.286661065100851
0.2007730185587951,0.13148880505137572,-3.076921139057605
0.3280956517448365,0.20562035938684697,-1.9873434725349608
0.2110069919244945,0.16719775714847473,-4.368830836448396
0.2765619111007139,0.12741448200843875,-1.6915766858972776
0.3105584529579944,0.17870841632373802,-4.223857449999905
0.3616809339593545,0.19472789741368945,-5.640374396174654
0.0421917521375645,0.03517960171127421,-3.303456081730155
0.1380290041355412,0.15288045026361352,0.2371700642644211
0.105099455643193,0.1014782991795744,-2.5915764656001223
0.1239865159206762,0.08817772809635549,-0.1882455940034031
0.1853450226281722,0.199891349240241,-0.5726291797958938
0.1204352367591279,0.13695263675953495,-2.212278206338365
0.173307534626657,0.12980536676336352,-3.641515960281012
0.1384901969479637,0.1197476992968124,0.3858920260450513
0.2135286225604935,0.14826405209100013,-2.469898520609187
0.1247233171370505,0.0822458760735082,-1.1880520045546263
0.2375627576122545,0.10273278848886358,0.3948656377233363
0.2307422945714302,0.3476661164113677,-4.0986076263555535
0.1563063909446509,0.2426324820143937,-3.285331596523926
0.1666182866607926,0.2656612618782559,1.072369675051058
0.1729793966977093,0.22970450979891355,-3.3388548157061435
0.1786476441414616,0.17667019192477262,-1.8672684868600395
0.1760469172850116,0.179457758388329,-3.1681329371857623
0.2193578395744679,0.23863241807632307,-0.6135247002169092
0.2590659150111106,0.2585342913580315,-4.42902318216442
0.2309382981837596,0.1892565861422858,-0.4958793376505826
0.1519092405125051,0.12900064362101504,-0.9965635096645392
0.0750290617934231,0.11064560162412052,-3.0542320065735127
0.1804973534043743,0.20059986441724498,-5.528968353616872
0.15167378856087,0.09227942874229644,-2.968165368771666
