trainCorr,testCorr
0.4812713372514904,0.3076692770993061
0.4050932679018346,0.18057020264816406
0.3923994758114277,0.2361042299938006
0.37500716945774626,0.06210251166003697
0.4252051824872583,0.3298405610912581
0.25122717292333674,0.05689027572340586
0.4210066579055115,0.3586057658552438
0.32468213537892787,0.11124695970597936
0.4450342356147203,0.2885095370887994
0.401907812755486,0.27059227098958116
0.5448829144350921,0.4167587731597169
0.4051961174423351,0.3304912580279214
0.29428680777817123,0.11666764926299732
0.2932600187442339,0.13533260076949874
0.40639014119815386,0.20574764064529158
0.48998116557189497,0.29403492764006733
0.31646081997624986,0.18263180459448258
0.34610425041522214,0.030596136843009828
0.435068056914099,0.2655642836850248
0.4030186747513475,0.2596723673567623
0.39307172208501223,0.2977009914931602
0.4070367856324182,0.19915159812850736
0.32137735092067743,0.04338155093824274
0.4825871634056978,0.32569888579629797
0.4720277557629417,0.28444590286663834
0.35921772457995726,0.1348333045518719
0.41320923863038367,0.12226319591716502
0.3557271056942913,0.13353190224973835
0.47416035597744977,0.31834337955125225
0.35255785054154026,0.17274188672636573
0.38335254042587863,0.19108357142640953
0.24878442384313362,-0.09187170446148869
0.41570995090213775,0.2259932058950432
0.4892618532811324,0.2933990564614122
0.33977201856361944,0.156250622143257
0.29680040436517174,-0.059085291912730147
0.38201097556912456,0.13413429426963508
0.29355423689273885,0.1247396269848972
0.3089340879795317,0.10240788374119188
0.3639522449738896,0.14186404668834618
0.30875331231727404,0.20804405356179878
0.4044525307684333,0.2742553230985791
0.2813589968544813,0.05784856400928726
0.2822297908454052,0.13321576372354746
0.3451628489590007,0.29417582469703984
0.351677509715731,0.28139908379324025
0.3093330988735495,0.19262488725524235
0.36847367028880545,0.22850445505531888
0.25435661775811647,0.003617184413107203
0.5581462609580067,0.4775943756888491
0.23523380069226033,-0.003949710450109565
0.24294893433050216,-0.023229981420402515
0.3431515773531147,0.17655406316133115
0.32648285358879314,0.12915772433624434
0.248687359168927,-0.020380073416718873
0.42268810621338926,0.23448373242151713
0.337163324246243,0.2366977241848505
0.32421547119013994,0.19745129367986317
0.3112760567864771,0.06947689581515276
0.5070791680384963,0.36023918755450496
0.40489661636092855,0.20965684087259717
0.36783310658310675,0.25838855295969054
0.3434346952510358,0.21857102215977703
0.3458539866240226,0.12300600895839416
0.5024968621434036,0.4414613857777975
0.33276407281305515,0.04127346207598763
0.2701686996485782,0.12227655644058848
0.30996093682827647,0.22883483266497667
0.22817092908380524,-0.08489129227927845
0.41978023138508247,0.3499596449404541
0.32290144899153256,0.16924383477648214
0.27202420076729106,0.12701103252087936
0.33410720111913955,0.26465548372083325
0.23732955363808603,-0.032379074442653415
0.36202628004263643,0.2764339717875456
0.38895297250751487,0.2739956566581469
0.23588329088169974,-0.054142224073752236
0.3885687962815734,0.18058606557547793
0.3798847078549246,0.13866668004456625
0.4673617826325628,0.19808295625856534
0.3105182845211264,0.12964805857032657
0.3867967756201639,0.07212151237178045
0.45080583267706864,0.11374044932995508
0.3287345756081824,0.0724236697738349
0.3479852144094469,0.16556937357043705
0.35087646858568855,0.07239547595082808
0.27539912591322263,0.16868583102143064
0.35673206791907913,0.04511747109522449
0.42340234058631676,0.08912801987014594
0.5155241307166754,0.3358248675428032
0.5228056542824843,0.3623799972544386
0.5598036130133984,0.32410685572098086
0.689567243416962,0.6007718791726558
0.5281795989847461,0.18528825381595634
0.6759053849963325,0.5554704359917287
0.5502636508716607,0.2653660098502966
0.746688649149075,0.6458625930673779
0.5889294708032125,0.45619143622018404
0.7282849396892814,0.6868191728125589
0.6410470359025365,0.5067411066315154
0.5241059002498033,0.33187670676584285
0.5837540033061668,0.6015329004363345
0.500253153046305,0.17120859779217826
0.7453647828505063,0.46226165504522543
0.48465330333107837,0.36902014651306936
0.5110615507781343,0.2870654822465129
0.717507062915864,0.6788008013547406
0.6681422439275192,0.46709216108732715
0.5379794832787718,0.2995825235693194
0.763488496819707,0.6915454564681206
0.6032051094983155,0.4911782731728804
0.6508237424340312,0.5009244087115312
0.5087800523355893,0.3042430118010209
0.5791886391852171,0.3733249489522698
0.6368220970114505,0.5656421778669145
0.6383477922707507,0.49446494732111707
0.50897320933342,0.34750049191010757
0.5216709400780519,0.303656552300064
0.5280880782157873,0.31212706658584816
0.43425602896956744,0.2803407045055462
0.3770942800928956,0.30414826462402467
0.35368982422974676,0.14836557356723934
0.38270638791090394,0.2067940300199098
0.42302730752514844,0.3256007899549561
0.38445368352676823,0.2765176818795985
0.3750178022380289,0.18111286568426585
0.41664528605132156,0.21651190062666684
0.3643887342115844,0.2093738871243649
0.37278500867665554,0.11287018611749865
0.4122037026544309,0.2473310549481807
0.432948570430459,0.20505758133556878
0.46745122258203686,0.30880702171077
0.45692635395949505,0.3310380350251611
0.5223979174897593,0.4006766349194863
0.44758004626083026,0.2700689285847683
0.550783214081146,0.4452303657277799
0.47927714111212577,0.28477364246226633
0.5647573250957084,0.3972632577397658
0.40600196374561665,0.0034530277906594754
0.5059352474430137,0.16238336545319285
0.43241829419137917,0.08982602299580605
0.5713525136528921,0.25426923589379324
0.5784723143166286,0.17164409038083941
0.5437541306053909,0.13657439253254003
0.596325497945059,0.20313573090983342
0.5975985638365261,0.2910462071459093
0.5911150102620389,0.4022628629676275
0.5811725798759937,0.1696101097204141
0.5299905179203177,0.1529127300107384
0.6218946518896273,0.3894546351892982
0.5820905571389656,0.2043495944993205
0.5996263967707698,0.314015783503868
0.559341816270142,0.18521123793980468
0.6191138197917517,0.33610750434404946
0.5915591641639151,0.3215603890123498
0.5857931327139244,0.3826526583975713
0.5337267202109732,0.17540725834462756
0.5920321315267614,0.18000162293948194
0.5609271350789523,0.14909178088669103
0.5714596030615019,0.4219995216513384
0.5081041846225535,0.33203671733102796
0.5061989950155389,0.3893990230474071
0.5983805854866726,0.5158098347420141
0.6013097839082763,0.3702248064757566
0.506581914788946,0.3518782322273886
0.5782549577240395,0.36898528811945
0.4713750133584254,0.29374975616335464
0.5464694400409918,0.3605408358396242
0.5486092033064565,0.3118345108504258
0.4850733598662409,0.3444675762950039
0.5690795363840937,0.3924050240358291
0.5380633705096823,0.27611365348005024
0.49055650737227385,0.25167758316698624
0.5160972803636011,0.3231035159699675
0.4957897946458662,0.20011426854045333
0.4777852499887071,0.35461511093665177
0.5083894515348065,0.3771062206707677
0.5804611223279956,0.40349398376977397
0.38414186442278386,0.15030824800976048
0.37362809154556054,0.1390060014779084
0.49248944742144496,0.2693759198007819
0.4275947372193629,0.2664276677988196
0.46196177606383465,0.3240819574473054
0.4360749075014257,0.24401508457480714
0.3636490649447737,0.20857229480731293
0.38385482802160514,0.2558467556062188
0.41521787995652365,0.31749704557587033
0.4073395001444534,0.25924847567087317
0.3598402527411665,0.24515729031208677
0.3003806437732864,0.04363214236856733
0.3994139870804902,0.2400959025854671
0.3430623735941108,0.1593970804606962
0.33499261298601923,0.1914520557966583
0.401204214562105,0.25190701345930094
0.3628404198918043,0.27570188206238744
0.361911327307819,0.15303370533165267
0.3734151983963509,0.15883888553235054
0.40673968682158723,0.2547910850141444
0.3053098255157053,0.12277889860034606
0.31517475754197644,0.08027532908592597
0.4571339856634908,0.14925835946302302
0.3419584888898597,0.11654156629558268
0.3048834836213372,-0.029090051631117695
0.41971587267987026,0.1141876199495094
0.5384281984996938,0.24719007279809935
0.44910095443599474,0.0680960422681497
0.29658652789265144,0.032555926587725985
0.2913402246015538,-0.02221229745423743
0.3668318346542935,0.08117326029553845
0.3334697328042129,0.12958812295375965
0.3319284475931256,0.025284557818686253
0.308310973317109,0.13810135460092327
0.33800338141273195,0.14410193785496725
0.4576770174181523,0.36693565191403027
0.26179668086567204,0.038161881260101685
0.263508915304961,0.05912029342643174
0.4718923100201295,0.4176360334125735
0.2390642010641161,0.07301954155359056
0.5016365940193896,0.4833552268723398
0.4070132848199157,0.26193275419386697
0.31181004438639304,0.13988317976357603
0.4118705477188013,0.25434925120328233
0.47560948169754647,0.34197758693944014
0.44500172666283266,0.28842784700127666
0.4065039707697394,0.2430890830957355
0.4287358723499381,0.2927280717997855
0.3076112714599936,0.04275510058938895
0.44448597417655883,0.279240460801564
0.30259475565480287,0.10895076103964722
0.3902488821682931,0.1064849598095594
0.48240434067310817,0.35275863877919905
0.5435185490741844,0.3456817616451256
0.36797656840953763,0.2293370366485812
0.37432237512592836,0.18304433888174854
0.34546415747801756,0.05477299301523616
0.4229383955195549,0.252146636081733
0.3468698473926756,-0.060548102273586424
0.4009695074537399,0.1906020849000135
0.35674874137380697,0.14006366555308863
0.41508436243083635,0.16289882678808837
0.3083980889434537,0.08860503964232287
0.41106007092763147,0.2495424296006046
0.37926205122113743,0.20724323861590974
0.39297676604891074,0.25244738572488523
0.3724742554994115,0.07117000028202686
0.46904144787086466,0.16512612052302425
0.36984514428495213,0.08793682557978143
0.31637483335972233,-0.024353912036390233
0.27504955787223245,0.05525117411870941
0.3398256097520864,0.09871584069697906
0.38895297386834676,0.10798589223147699
0.5558678542709125,0.34928748604550464
0.20623476813130215,-0.1770134344431106
0.3581053784896793,0.11042246247651391
0.3213751998180685,0.1343966165809901
0.207432685784196,-0.05301758705164806
0.2620657094325589,-0.07688426126803258
0.25195315174549576,0.07668651571402207
0.27368757988785325,0.02920229039384918
0.2741003504354958,0.018302077716643047
0.3598680018303612,0.2536876856704143
0.2706495733726277,0.09531409840866444
0.3557452320324056,0.20345131513645934
0.2641179634972033,-0.00012310599705530297
0.3828685727600965,0.19011581134360014
0.36342243482301556,0.07573356210699876
0.35920388133944053,0.09182143254984378
0.3003900073023092,0.16208574954469976
0.3896899469476771,0.34230892897790255
0.40579176867052846,0.2524011222132825
0.33698568852905736,0.20559040425784697
0.4198850594598495,0.28179487214161425
0.22893099556364818,-0.15143704667679692
0.2550254140523182,0.02313959372939351
0.3766523031302978,0.20230556596155416
0.3304704788265521,0.09077394539625937
0.4481929485073574,0.40921785248029574
0.2951060210269981,0.13211773613861674
0.3615803876141191,0.2554286418301784
0.24854543887667283,-0.058722874676837476
0.4739063763897969,0.16942474028951296
0.4557813871067613,0.17476641982329438
0.566500007403392,0.22143849241995808
0.3470079284725419,0.15065488974510088
0.3407770619249328,0.08009279398895841
0.3743876658498212,0.10272276318738202
0.3216321792696145,0.02916726047218875
0.3471070785949362,0.059217197355406336
0.5503630996614616,0.2654907481217778
