delta,theta,alpha,beta,lgamma,hgamma,rsn
8.667061614670892,14.540367258500225,16.786129413795255,24.605874482976947,28.366169434045258,7.034397796011427,SomMot
7.859026392229901,23.00157230901325,18.51889953615949,18.72324053513605,25.026297530607668,6.870963696853634,SomMot
14.059537579951865,17.1676876838559,15.848772943941253,19.727291233234922,29.977837007753344,3.2188735512627216,SomMot
8.018522226083007,34.678696702837485,14.459183400854236,16.161974039522654,24.856848359722328,1.824775270980291,SomMot
10.698165272378347,24.904255033323842,10.598875682187938,15.664091254585447,35.89727915202652,2.2373336054979043,SomMot
8.79625591832407,24.915284475227477,16.842780068424723,17.87412144408143,30.158773528788473,1.4127845651538273,SomMot
8.484571706000295,24.019851948488533,20.57748165442129,21.353832061342345,24.38754054388312,1.1767220858644145,SomMot
19.265504353905047,22.01352170904747,14.031249643473437,24.433267381444722,18.37012798713694,1.886328924992389,SomMot
11.153830677968969,15.91652125895964,16.782959536356643,19.50404755758997,30.281582492015502,6.3610584771092755,SomMot
9.149567465050028,22.12477815115109,14.262917607585187,18.781639919561634,32.58435336091153,3.096743495740528,SomMot
11.085773897771908,24.3622288932741,14.977057783506606,17.664744803937573,26.161664832830244,5.748529788679572,SomMot
5.112923802130136,34.05348530275813,20.99733448657308,38.77338437305618,0.399711255237581,0.6631607802448821,DorsAttn
6.6217923055497385,30.299669230474375,15.824638777595123,45.47082291472696,0.9717093524756699,0.8113674191781359,DorsAttn
11.533517562523924,33.496622689442134,17.13340603126781,35.28578601599134,1.6737568197486397,0.8769108810261668,DorsAttn
14.054993421697185,23.75788467868176,17.19401567614057,39.855950898171606,2.1665558013740656,2.970599523934816,DorsAttn
13.750896179554498,33.471263585196795,17.90518247801899,24.51885092407757,7.163754228594146,3.190052604557985,DorsAttn
18.288795485763202,27.013319289130255,22.853249356992293,24.936505680785295,4.85676910115173,2.051361086177226,DorsAttn
12.751506368301499,25.882818527550732,16.022238070851962,30.842343096938684,10.859108094204935,3.6419858421521796,DorsAttn
12.240414288350589,31.020751933580513,21.505650223180385,29.325677638746196,4.386721972054884,1.5207839440874202,DorsAttn
9.170756163679602,28.628258661908067,24.774596024784813,24.35703352381172,7.582821428676651,5.486534197139148,DorsAttn
22.660742424270957,24.539677017350265,17.83294895735585,22.722977856823164,8.359651532254146,3.8840022119456155,DorsAttn
27.08239776865014,25.041086303122356,16.699694993616056,21.266610381253777,6.870977383876994,3.039233169480684,DorsAttn
13.70180591796305,33.273358731082126,16.109125011556106,20.78022310830422,14.616042180744367,1.5194450503501324,DorsAttn
12.301319259896133,21.484426605720845,21.70267136129945,23.872241776480287,16.04728727033536,4.5920537262679355,DorsAttn
12.98297025434132,33.89149764220047,27.461963412705927,18.11189402116131,6.135811982425346,1.41586268716563,DorsAttn
11.345322940683914,21.81369292389648,15.748706627021633,37.489444485667065,10.644566565583165,2.958266457147747,DorsAttn
15.239229767312896,33.59499574882772,25.56759769215343,15.740157323416746,6.794752683668695,3.063266784620511,DorsAttn
12.925854897003283,29.58300443708811,21.12141693346377,22.69185306015894,12.05516893932065,1.6227017329652447,DorsAttn
14.413904292290647,26.337211236496888,18.837259663515034,25.841615834874133,13.229681492957498,1.340327479865802,DorsAttn
16.41254241673264,26.629624240568106,15.233336139530152,20.97175645641943,18.95284715344147,1.7998935933081943,DorsAttn
10.492082102236006,53.969784986980976,17.77796405225584,14.577188355267051,1.6057161093262342,1.577264393933896,DorsAttn
4.661803525090645,22.062264111590455,47.0982735634426,20.99678497478294,2.2764691279676104,2.9044046971257393,DorsAttn
4.795177477992937,26.578877667089817,35.1547292039348,18.18297418789036,11.465552407580153,3.822689055511931,DorsAttn
3.8796676040304687,23.369353394216166,27.2461382240552,38.17354853858571,3.1746644909291106,4.156627748183345,DorsAttn
5.084682873606339,26.57097956582564,16.971666241715454,39.70039900741696,7.363694155935409,4.308578155500207,SalVentAttn
4.7349192548920644,37.747742168590065,17.05704277405008,26.803579956326157,7.390499710875957,6.266216135265666,SalVentAttn
7.8744097135579905,30.1229209239147,21.097389025636915,29.59354848669204,7.676400317139002,3.6353315330593516,SalVentAttn
5.909204330639117,29.649097272424175,14.625140503099093,34.86613270395992,10.054179130406647,4.896246059471055,SalVentAttn
12.578227210899232,27.689168553043537,18.25310914592839,30.383290810468477,7.443789973450887,3.6524143062094727,SalVentAttn
5.83814531690215,34.218454614673384,18.831551667382254,26.2353031120869,10.129198403820688,4.747346885134629,SalVentAttn
3.4021803795978336,37.6558205520706,20.964255047890237,27.80446176555511,4.649593733608417,5.523688521277801,SalVentAttn
8.652590059362668,14.650486844003277,53.35783102946377,22.98335889409627,0.3431674816668959,0.012565691407139794,SalVentAttn
55.77755064885817,3.2377590356586725,15.788190046574604,5.596808656799492,7.331029254980555,12.26866235712851,SalVentAttn
13.6706457116678,4.590505823209377,3.240455190763835,50.58951130042551,10.624519500036465,17.284362473897026,SalVentAttn
38.86023850961715,3.618354564397255,8.878286236237297,35.977751641342614,5.020504873593747,7.644864174811934,SalVentAttn
24.347065737499133,2.447728494090309,4.667088671553508,55.752941937430336,4.959530154535522,7.825645004891191,SalVentAttn
6.600418461248432,24.565626849011164,1.4849485398688804,51.52000671802512,5.706121114577285,10.12287831726911,SalVentAttn
41.42887580540177,3.6225804468766354,0.2934157075495581,29.773950657123134,9.370271799594667,15.51090558345423,SalVentAttn
36.282007080021316,2.0139520618814744,-0.9318152093383599,42.368380253177286,7.121535595115779,13.145940219142501,SalVentAttn
4.158612547161278,12.69308936142662,13.508111353311673,57.054087466693424,5.370440901342168,7.215658370064827,SalVentAttn
20.90424402301283,16.249744360614347,7.7892457600454765,55.22258858483501,0.35692508943554496,-0.5227478179432038,SalVentAttn
55.49345792915533,0.3424364442573343,2.6931329130853587,42.82226105708468,0.005773775155148212,-1.3570621187378553,SalVentAttn
3.6832228057980454,7.594069558817637,44.075837825124545,25.713416854702825,11.241145505108978,7.692307450447962,SalVentAttn
2.791841377924183,29.089544551153963,38.90582664279102,22.16797786216442,2.1473094693293184,4.897500096637099,SalVentAttn
15.712678604362715,2.8688548626730874,21.97556269464568,38.9045640359857,19.87961009480352,0.6587297075292938,SalVentAttn
14.075670992975747,30.18972616612603,29.398443755640518,18.44105752561641,4.401084056544786,3.494017503096515,SalVentAttn
11.115500873569925,29.29605962002779,14.201242462295003,18.083193904121458,17.153848226354988,10.15015491363083,SalVentAttn
3.5997525019230396,9.52531332307933,37.909836569064026,18.813802926085483,28.94303952034844,1.2082551594996838,SalVentAttn
8.481812950553083,6.7051769370423955,24.06774588201977,32.58068309799796,28.601441788537652,-0.43686065615086717,SalVentAttn
-7.329975734737159,3.549388710319721,2.4691603271097766,93.56527727325847,6.955264746356144,0.7908846776930502,Limbic
3.255587213754754,24.43685633864166,29.402836018453225,2.7108032660266352,16.344965694255976,23.848951468867742,Limbic
61.03172286554337,29.565892355598677,2.360759969647565,1.9550943683780093,3.922977836100302,1.163552604732082,Limbic
27.561133193297998,-1.758475341354417,23.718973911644756,49.320988551975105,-0.05727044108128504,1.21465012551783,Limbic
34.69486383707849,5.17035073131291,-0.8577433276235825,56.38799056630466,2.9257856220707272,1.678752570856797,Limbic
7.832330468551439,37.39821205338827,35.65455572212552,10.371011008817554,3.046308196863773,5.697582550253449,Limbic
16.27110546892511,14.329975853112261,40.018634079433326,18.938253617494347,4.580991942705657,5.861039038329285,Limbic
-0.7240912579620211,9.82880307999903,4.573153851405642,1.5763207292086765,54.15967485947101,30.586138737877675,Limbic
49.60578217732463,4.945255350179003,4.51782645956957,29.58118177053242,7.72288864039548,3.627065601998901,Limbic
10.644247927401196,26.925063925617803,28.41349190427424,31.795550457547613,1.2875959364112737,0.9340498487478736,Limbic
8.479036393097815,14.52410104487383,51.64149604126516,3.224134377577504,10.805153515704568,11.326078627481136,Limbic
5.98852024469111,38.780604141166464,15.62026379722295,38.6691479140136,0.5306639702012851,0.4107999327045859,Limbic
1.676013387853386,16.0012948221986,32.27529641949577,14.723612366885558,20.952758927719888,14.371024075846803,Limbic
50.95625157429805,2.9532875258774007,16.004679175493063,18.76842259185216,7.990016002048304,3.327343130431024,Cont
32.75230891019921,16.58269738189665,12.831109467979115,19.67108461986474,9.194687488835754,8.968112131224524,Cont
21.696489868241265,20.551864981941137,14.614457744885707,33.9120176678896,5.620263080202362,3.6049066568399333,Cont
5.864069297891706,42.91563993246898,17.607915854968137,26.635365047682384,4.250872970189862,2.72613689679893,Cont
22.803925724189824,19.137990948588136,12.94445808054398,38.641090255364766,4.009635336246106,2.4628996550671856,Cont
21.24435685134315,21.424021908937526,12.130076023398553,27.70975956058968,8.52346035956035,8.968325296170743,Cont
39.239731791407486,9.114220681316262,10.667269502564428,41.05346277142345,-0.5024974112340844,0.4278126645224597,Cont
28.060494999238962,19.892155136721602,16.511917489218657,34.559888278447,0.9253192177745888,0.05022487859918342,Cont
-0.197622274022857,11.845066125893489,0.8974010749025159,65.09254847958064,11.448609649536396,10.913996944109831,Cont
-2.399428487241607,3.3577294218763076,0.3352131439588343,97.141399562357,-0.11938774130564851,1.684474100355124,Cont
4.426924727040752,12.320716986937546,6.448082999131738,64.96857595724578,4.4891701109033875,7.346529218740808,Cont
2.4084622848463857,17.240480133773563,22.730404636239374,34.41682694550165,9.50079975329988,13.703026246339137,Cont
12.687674424188645,30.70653421270021,3.410988742674849,43.519914250681595,3.6017370226911516,6.07315134706355,Cont
3.6558791495403558,6.2814992800588945,1.4827839020168228,84.00431805648635,2.052475060167689,2.523044551729881,Cont
4.648129805302851,26.452717556725403,26.31098811927729,32.56209618253747,6.074974335423747,3.9510940007332316,Cont
11.77418798930191,3.596715630320345,21.643767120626173,29.99713526379052,13.184598247916417,19.803595748044632,Cont
0.8640149628923961,8.988815363126006,-0.937974097349177,59.452051482892685,9.557617990603434,22.075474297834653,Cont
8.674572900663694,25.595501504864536,13.693634678131698,48.74331308842446,1.7350461841094973,1.5579316438061128,Cont
1.2617116262437817,9.312497927956402,28.101168401055503,34.47436424687827,12.0897892494969,14.76046854836914,Cont
3.5098965346068067,13.774196153146082,23.846227614948127,45.7080464388951,4.904906582301774,8.256726676102115,Cont
27.9139050661958,58.119029893250726,3.050365442140239,7.669148231315234,0.7298860432255265,2.517665323872477,Cont
17.693355807018328,14.697746044323228,19.75155626248087,25.030096629051503,8.267285219619462,14.559960037506608,Cont
6.319011789901953,21.285643853599794,8.895622478131557,32.70464285886131,18.59247722339516,12.202601796110221,Cont
7.540633172301223,15.616286577103706,24.9504421416708,42.92151553018778,5.689477954746731,3.281644623989769,Cont
18.155330218644032,13.833456654049414,24.02508994369141,15.38607089807046,10.939224975774811,17.66082730976987,Cont
13.181623625103,10.199308363761387,14.283080070392165,13.712723866292098,29.25969778308511,19.363566291366237,Cont
10.415491425099422,6.816085875677586,34.538208012632445,1.908193644315493,28.825096367512465,17.496924674762592,Cont
5.280503340317563,16.15742115662921,42.33001215316554,16.131167245252765,12.646904179421812,7.453991925213106,Cont
1.2508582990100936,10.121522301689355,9.833021315700153,43.80910462052447,6.216551638375887,28.76894182470004,Cont
9.015328299524857,40.86686119500029,0.11059397409469646,35.094995334809965,7.978810052823865,6.933411143746325,Cont
8.101004744989256,37.649949224035424,23.851841994670707,21.649031942140585,4.331532021099755,4.416640073064276,Default
13.422102487500146,32.337030720249196,18.385007767377154,27.257804721313324,3.2405604934008734,5.357493810159313,Default
-125.10431472743389,80.20502784030941,81.28565164235057,93.43129164984887,-29.703734450869497,-0.11392195420549268,Default
40.34529708361196,24.824914471677882,15.338466426124322,9.900862799501981,5.07162139907653,4.518837820007322,Default
52.942744081121084,5.255588810269996,3.728779762624998,12.456739223875566,16.69573315563557,8.920414966472777,Default
2.187153025560842,-8.378813481697316,10.647214365793554,21.49954222544172,46.68742435795315,27.357479506948057,Default
55.63456963910534,-5.08390968014858,8.651658182433733,8.776802535408171,11.125800128792045,20.8950791944093,Default
7.583559414784706,1.4179868325575309,45.801468471360806,-2.181222910764337,26.13762642621338,21.24058176584791,Default
-2.032992300201728,22.127650648192514,83.89971978240638,0.44860689825851663,-1.5479308388983604,-2.8950541897573268,Default
66.23180728677622,13.603937229210425,-0.0928558066100077,0.03652213227125178,10.509846429130167,9.710742729221954,Default
19.041602261457776,12.02956755440661,9.05053924715647,9.553338491944007,29.909521730286414,20.415430714748727,Default
42.07589976497136,7.689240559310114,5.067377629221718,-0.6550454817172287,29.1762609478783,16.646266580335737,Default
22.861909881684557,23.758747480181665,6.4434487270148795,4.583519441655018,23.674755564690564,18.67761890477332,Default
44.06619868360204,-2.338100604298485,6.90216203966067,26.1161035467888,12.993256480913743,12.260379853333237,Default
13.201067646166138,21.637121974976203,20.01021351968964,14.609825070349922,11.48332552819903,19.058446260619068,Default
5.570576532837555,-0.41215816847098297,-0.031923957077777954,9.902635889678505,52.589281495070196,32.3815882079625,Default
5.160089486101089,0.7439202608154964,0.008882242265751298,21.546125277861766,38.912407935846,33.62857479710989,Default
35.10033762505467,18.61292794603803,2.2900684788516448,17.577413500247687,13.791986804812122,12.627265644995836,Default
12.315311202280325,24.410449956729487,26.903228311788535,3.809733410954271,9.037355345669331,23.523921772578056,Default
14.08071836250571,43.662547272390086,-1.1906746882509616,6.646499375096823,13.125036835774381,23.675872842483965,Default
11.702286903200537,29.484869469965673,22.68376563053881,6.9944535958332,9.636361529648545,19.49826287081323,Default
14.407889785017543,38.85533730500863,28.38848334305364,7.018086627518115,4.714909849408586,6.615293089993473,Default
12.954307135289472,-14.78162196333545,-1.854039540809494,0.5314922141451361,61.544810215173676,41.60505193953666,Default
3.0392521582131518,37.155977370237366,30.86948143628718,6.967519045479118,16.090977774647985,5.876792215135184,Default
7.529901514103744,37.50904091908044,37.08904481179855,5.9443483484563835,4.787708765497591,7.139955641063292,Default
20.962058803166038,27.418063546648863,40.62604663240815,13.388932452414343,-0.3425762952722246,-2.0525251393651773,Default
15.140899310914287,4.2867482835141155,27.092785036834904,7.28788943110875,19.921724832318134,26.269953105309813,Default
33.50310502690485,16.629583930514002,31.39578265039517,15.3332031376756,1.2082318749982006,1.9300933795121649,Default
18.12501581726102,30.97113314085454,21.39496154862048,7.857276724356923,10.813638498180962,10.837974270726072,Default
3.815281361563294,11.864174328018064,66.31377319504146,16.62419628566599,1.102342974973005,0.2802318547381777,Default
7.476529483448364,25.030722738403277,21.215814932159805,9.61004225410754,15.285832879288948,21.38105771259207,Default
27.64387703239474,5.076406727803242,19.919625801612327,1.9478754740396291,23.516414934395137,21.895800029754923,Default
16.169257728823865,22.637949929593283,22.560863317564365,19.15353476891963,5.787404580165488,13.690989674933371,Default
20.70446775442844,0.5475640102715397,1.8255437965197123,20.07025399816233,34.38207454587066,22.47009589474732,Default
6.8100274038213175,2.7868867363024545,11.893721396003201,3.7877723402006764,44.62369422538491,30.097897898287446,Default
15.588265184538672,-0.15014349000963478,0.5953835023142315,10.208418705808757,50.991299012198056,22.766777085149922,Default
-1.2839951885444596,2.4177592490260187,4.821024415858904,15.234107781457732,57.05608400649433,21.75501973570748,Default
-1.27301525167596,4.793544337213139,12.479254160859075,10.343197995956679,53.239193183055,20.417825574592076,Default
7.084553273566016,19.268816882488025,33.2680109086114,12.600398186342055,14.805592183266217,12.97262856572628,Default
