0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.7460415125557045,0.7444194048343142,0.7151500267559836,0.6993528679620997,0.7239274242223281,0.7758880463765001,0.8255850096123964,0.8230649772798326,0.8026983475139646,0.7862343628835529,0.7740511820580167,0.7550756947321791,0.7182367049129041,0.6859017609745015,0.6592593507818991,0.6381847287526785,0.6259308772205898,0.6198086019832045,0.6203689697632297,0.6242393686685155,0.631340550315139,0.6412521024425013,0.654111888877817,0.6500961189927255,0.6381151146049122,0.6223325009781315,0.6048798787745335,0.5911134622712879,0.5834443152157291,0.5820630144117378,0.5871975830365712,0.5836330110787942,0.5802583408524926,0.5813288448384348,0.5869221525234591,0.5956532302927209,0.6085270579212394,0.6210594625098498,0.6361857961215351,0.660760236140371,0.6794017122680662,0.6943632546880716,0.7071132275266852,0.7084832818293032,0.7117290268161867,0.7189431412094125,0.7339871204476447,0.7425353873642653,0.7479523089323461,0.7497722086634759
0.516575303562048,0.5202089503100193,0.5292823078445457,0.5453445527238108,0.5826914320648884,0.6521454822176507,0.7331855397783071,0.7704750160051841,0.7815131264961996,0.7798146506326571,0.7740723547126978,0.7523829699795481,0.7068479581683089,0.6610978473538296,0.6195523520098982,0.5769457580771755,0.5379352495261776,0.5047814136875743,0.47984128622312294,0.46031992717052805,0.4476463358532383,0.4433385337731863,0.4452411037484847,0.4365420718921973,0.42755199874288063,0.42426667625662295,0.4252833289639306,0.42664651143647747,0.43048132032609265,0.4372277003396947,0.4511866231791899,0.46555790300513644,0.48314356778017054,0.5030727681686833,0.522048050491104,0.5404351897837212,0.5574725282077169,0.5730197213589792,0.5837538329216017,0.597564885548489,0.6078204162411147,0.6156420669559006,0.6232505277040277,0.6242952479335013,0.6303036188415083,0.6418785242529053,0.6505648251076703,0.646550360766283,0.6278423937322035,0.6214377765852133
0.7681571951949078,0.7764569934034782,0.7759691657162149,0.7777155117806229,0.8088956222389516,0.8621632182485879,0.9129601477964062,0.914628985638557,0.9031773990674283,0.899273737599386,0.9031700803373406,0.8966568731780917,0.8640535004188346,0.8350143484041679,0.8190206469520369,0.8118694811228,0.8071217728808104,0.8067172805666978,0.8135638012526156,0.8314600685508928,0.8573703845935574,0.8886056571297161,0.9236733211295505,0.9257323599618656,0.9172469602771742,0.9039930595719348,0.8887664897270953,0.872715248029905,0.8640002748470748,0.8602876229037353,0.8615954376679102,0.8566019478733362,0.850302449923865,0.8509980749277366,0.8523306775677746,0.8567363025548658,0.8625244363044406,0.870476908609743,0.8801170296910543,0.8924501266481224,0.9070652008319939,0.9205527706108727,0.9290009543368871,0.9268981401978529,0.9267254477796056,0.9303553785772083,0.9386318963055551,0.9400188154356135,0.9357052364633862,0.935333833294262
0.6236041757508151,0.6206826321070125,0.5854356988326588,0.5801601900658682,0.6028233381819179,0.6527428229264247,0.7088653449531312,0.7229075210925018,0.7256238741073462,0.7300245806992747,0.7347160482275541,0.7251195551438148,0.6970350641755401,0.6716774448993439,0.6514972152250786,0.6325745015280813,0.6163358777497567,0.6068245140132964,0.6037729786758126,0.6052419938175566,0.61370455661514,0.6269581482548912,0.6440701221917156,0.6408015384311359,0.6345111433656996,0.630463388102116,0.6266198592717576,0.6232546720847068,0.6217832928530904,0.6229895200955982,0.629912816505048,0.634319968523025,0.6407470813980916,0.6496239106481556,0.6574754850907061,0.6668305927463933,0.6733455739241392,0.6764812427736286,0.6790717332475582,0.6880462019102493,0.6988886943888559,0.7079136572374045,0.7186073292290249,0.7230833290770633,0.7336221562861969,0.744345604450336,0.7541640190814176,0.7529676106067011,0.7425048824281157,0.7394620332742416
0.8129918421797289,0.8110789850767972,0.789158716272504,0.7855006827312678,0.8120949204292378,0.8629362895251553,0.9123371754656739,0.9165167061142911,0.9115006714398985,0.9158312827075683,0.9269161110778121,0.9266385247452931,0.9068940652156083,0.8929632221988673,0.8825945790856773,0.8748369903100208,0.8708746564400558,0.8706030661331878,0.8755675639180636,0.8909849189208323,0.9144429115592763,0.9461056497417104,0.9837621762712381,0.9900443616691348,0.9857790859313229,0.9784464561742263,0.9728322852598481,0.9698182544942702,0.9743181442697693,0.9825672556305154,0.9964530902704976,1.0,1.0,1.0,0.9982090196980273,0.9991864766414444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9920907088079378,0.9912913927685025,0.9938605455730203,0.996496007320415,0.9890784453348758,0.9780080102003854,0.9751680146897188
0.6219290267074058,0.6270434158958391,0.652164006357479,0.6816939517277927,0.7246788210620583,0.789769470518201,0.8576981006988857,0.8788881351726499,0.8841039494728786,0.8925069392223239,0.9029839392958658,0.9004831360833796,0.8717348751779728,0.8487607274694788,0.8323848645568557,0.8178951311462672,0.8083066574190374,0.805913954329891,0.8132368829567129,0.8323167966753626,0.85740336749961,0.8886976403915767,0.9242642492075444,0.9301478145615238,0.9256582489660339,0.9161923543795787,0.9050315356674048,0.8924351452541885,0.8848006785163207,0.8820348494449828,0.8825007826713112,0.8721611317249298,0.8582914526952501,0.8485006615373867,0.8414639292394863,0.8377009836238116,0.8366322771135906,0.8350519977097637,0.8343025000383992,0.8397728852059521,0.8492177514292809,0.8611554693410586,0.8720139131182254,0.8746109940424436,0.879112734992832,0.8812086484810964,0.8849069103573832,0.8815789046668341,0.8727583574326507,0.8716898295052289
0.6856886187450275,0.6588746505915868,0.5514221015767786,0.48503730964433256,0.4427905876935476,0.429920434533142,0.44426451828067837,0.4546978665898864,0.472413950634766,0.4996997578697062,0.5258140964309463,0.5366732994238861,0.5222492317993845,0.5051091233680784,0.48468719984290143,0.4644843528596816,0.44318586374414437,0.4262719832580846,0.4125969625954955,0.4025479767141116,0.3935285034374729,0.38713474013992677,0.38174303622971983,0.36476326235786427,0.34848511255550907,0.3370093062630004,0.3283845730302182,0.32257385725278764,0.32358518720959095,0.3302466196483702,0.3416838024387947,0.35451953970840266,0.37116164936267415,0.38869392822414284,0.403527462311871,0.4197507836255947,0.43424646696183933,0.44848582343944443,0.4662046069572563,0.4913479038752193,0.5070849978231058,0.5203499757448462,0.5324555814415248,0.5364230907384178,0.5400764469591888,0.5523370900557172,0.5648974090891281,0.5690889808673463,0.5749819728202876,0.5778782712696255
0.80304787161608,0.8013076376832053,0.8079367004675984,0.8215652468625851,0.8578761222127316,0.9199057744478427,0.9863581263858912,1.0,1.0,1.0,1.0,0.9823918434660932,0.9361441710877783,0.8965788224114535,0.8671694568931612,0.8447072121372798,0.8298104861634936,0.822659632639585,0.8216938480574489,0.82998231878656,0.8469117089923204,0.8734610717634848,0.9050011899762449,0.9054046876296411,0.8930216334902124,0.8791879639580671,0.8669337566234883,0.8561741149618736,0.84629733752895,0.8382609029649783,0.8336930918561474,0.8254122912903914,0.8192738161403086,0.8178243766786224,0.8165436201032441,0.8181316190822652,0.8228198324769656,0.8332979239212346,0.8480472401988219,0.8663487741709641,0.8803945754907794,0.8914815705128687,0.9012307312877343,0.893965989370824,0.8850980685662764,0.877404781050684,0.8748713815121896,0.8704262385843071,0.8669262220007008,0.8667001777034695
0.6698241331354975,0.6607548079535146,0.6546553879026877,0.6571194712771984,0.6837944914108967,0.7376766659867764,0.8089430887146873,0.8463912874801034,0.8744477522126166,0.8997587803380149,0.9238436651123285,0.9308462044948422,0.9102813956357885,0.8927283423003951,0.8739012177793359,0.8551033593914097,0.8392996176768452,0.8282996369200761,0.8269530745858074,0.8352315892338353,0.8495558335511939,0.8714864689503496,0.8974258391600065,0.893075705075721,0.8790136087954865,0.8659050223215226,0.8563756027255924,0.8497872851402328,0.8465970730800736,0.8504557332930509,0.8605270708309316,0.865263319965289,0.8685451463502356,0.8741537959801011,0.8750219405514885,0.8724210488633952,0.8670833102030673,0.8584914197613944,0.848551933850759,0.840807867325017,0.8309335522428647,0.8227242881925303,0.81864861651143,0.8104582807446299,0.8047638497948277,0.8011227261002842,0.7960705917550248,0.7751192818093546,0.7443179615695783,0.7375936279483453
0.7534567732440873,0.7310697995954598,0.6726080258192431,0.6497738116611327,0.66299224262323,0.7057717917200099,0.7696471596043875,0.8029294030764822,0.8271544177327748,0.8578691611758957,0.8880612733839026,0.9035657982165883,0.8890500080098125,0.8731017181192069,0.854162874287133,0.8359434144284608,0.8202813186065008,0.8100265899934005,0.8083239600186456,0.8178563721801595,0.8389823514476875,0.8707279618985462,0.9082721183286449,0.9151340883318415,0.9114803702827547,0.9087234126526695,0.9106800574165899,0.9140691726011854,0.9208920403111622,0.9302553840789871,0.9444007518237969,0.9503295002972405,0.9552808799456529,0.960831839479336,0.961899979095671,0.9609595095422665,0.9562601029855364,0.9513129754550071,0.9477855461523053,0.946587291780852,0.9450973927985444,0.945303474859343,0.9532889871877153,0.956291565566822,0.962480781986021,0.9714244769532847,0.9788287238777977,0.9707079134256622,0.9488006079617985,0.943073978523743
